Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,621,0,621,587,31,3,472,17,31,132,0,128,4,2.737520128824477,4.99194847020934,76.00644122383254,21.256038647342994,0.0,20.611916264090176,0.644122383252818
gRNA_10,5,0,5,5,0,0,0,0,0,5,2,0,3,0.0,0.0,0.0,100.0,40.0,0.0,60.0
gRNA_100,36,0,36,0,36,0,0,36,36,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_1000,4814,0,4814,2077,2734,3,757,1,2734,4056,1,4050,5,0.02077274615704196,56.79268799335272,15.724968840880765,84.25425841296219,0.02077274615704196,84.12962193601994,0.1038637307852098
gRNA_10000,26,0,26,3,23,0,3,21,23,2,0,2,0,80.76923076923077,88.46153846153845,11.538461538461538,7.6923076923076925,0.0,7.6923076923076925,0.0
gRNA_10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10002,3,0,3,3,0,0,0,0,0,3,0,3,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10004,31,0,31,31,0,0,31,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10005,49,0,49,49,0,0,40,0,0,9,0,9,0,0.0,0.0,81.63265306122449,18.367346938775512,0.0,18.367346938775512,0.0
gRNA_10006,29,0,29,29,0,0,26,0,0,3,0,3,0,0.0,0.0,89.65517241379311,10.344827586206897,0.0,10.344827586206897,0.0
gRNA_10007,2,0,2,1,1,0,0,0,1,2,0,2,0,0.0,50.0,0.0,100.0,0.0,100.0,0.0
gRNA_10008,59,0,59,0,59,0,0,20,59,39,0,39,0,33.89830508474576,100.0,0.0,66.10169491525424,0.0,66.10169491525424,0.0
gRNA_10009,38,0,38,29,9,0,23,9,9,6,0,6,0,23.684210526315788,23.684210526315788,60.526315789473685,15.789473684210526,0.0,15.789473684210526,0.0
gRNA_1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10010,23,0,23,23,0,0,22,0,0,1,0,1,0,0.0,0.0,95.65217391304348,4.3478260869565215,0.0,4.3478260869565215,0.0
gRNA_10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10012,140,0,140,28,112,0,28,110,112,2,0,2,0,78.57142857142857,80.0,20.0,1.4285714285714286,0.0,1.4285714285714286,0.0
gRNA_10013,38,0,38,0,38,0,0,38,38,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_10014,51,0,51,0,51,0,0,37,51,14,13,1,0,72.54901960784314,100.0,0.0,27.450980392156865,25.49019607843137,1.9607843137254901,0.0
gRNA_10015,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10016,70,0,70,44,26,0,44,26,26,0,0,0,0,37.142857142857146,37.142857142857146,62.857142857142854,0.0,0.0,0.0,0.0
gRNA_10017,76,0,76,0,76,0,0,69,76,7,0,7,0,90.78947368421053,100.0,0.0,9.210526315789473,0.0,9.210526315789473,0.0
gRNA_10018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10019,18,0,18,9,9,0,9,0,9,9,0,9,0,0.0,50.0,50.0,50.0,0.0,50.0,0.0
gRNA_1002,17,0,17,0,17,0,0,17,17,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,36,21,15,0,15,0,0,15,15,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_10022,73,0,73,73,0,0,14,0,0,59,0,59,0,0.0,0.0,19.17808219178082,80.82191780821918,0.0,80.82191780821918,0.0
gRNA_10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10024,20,0,20,0,20,0,0,0,20,20,0,20,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10025,22,0,22,22,0,0,22,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10026,4,0,4,0,0,4,0,0,0,4,0,0,4,0.0,0.0,0.0,100.0,0.0,0.0,100.0
gRNA_10027,31,0,31,31,0,0,0,0,0,31,0,31,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10028,15,0,15,14,1,0,14,1,1,0,0,0,0,6.666666666666667,6.666666666666667,93.33333333333333,0.0,0.0,0.0,0.0
gRNA_10029,88,0,88,87,1,0,86,1,1,1,0,1,0,1.1363636363636365,1.1363636363636365,97.72727272727273,1.1363636363636365,0.0,1.1363636363636365,0.0
gRNA_1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10030,16,0,16,0,16,0,0,16,16,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10032,34,0,34,0,34,0,0,0,34,34,0,34,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10033,13,0,13,0,0,13,0,0,0,13,0,0,13,0.0,0.0,0.0,100.0,0.0,0.0,100.0
gRNA_10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10036,64,0,64,0,64,0,0,44,64,20,0,20,0,68.75,100.0,0.0,31.25,0.0,31.25,0.0
gRNA_10037,4,0,4,4,0,0,4,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10038,25,0,25,0,25,0,0,23,25,2,0,2,0,92.0,100.0,0.0,8.0,0.0,8.0,0.0
gRNA_10039,44,0,44,24,20,0,0,0,20,44,0,43,1,0.0,45.45454545454545,0.0,100.0,0.0,97.72727272727273,2.272727272727273
gRNA_1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10040,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10041,57,0,57,0,57,0,0,0,57,57,0,57,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10042,15,0,15,0,15,0,0,14,15,1,0,1,0,93.33333333333333,100.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0
gRNA_10043,3,0,3,0,3,0,0,0,3,3,0,3,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10046,15,0,15,0,15,0,0,0,15,15,0,15,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10047,83,0,83,67,16,0,0,10,16,73,0,73,0,12.048192771084338,19.27710843373494,0.0,87.95180722891565,0.0,87.95180722891565,0.0
gRNA_10048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10049,1926,0,1926,1159,766,1,169,65,766,1692,1,1689,2,3.374870197300104,39.77154724818276,8.774662512980271,87.85046728971963,0.05192107995846314,87.69470404984425,0.10384215991692627
gRNA_1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10052,21,0,21,21,0,0,0,0,0,21,0,21,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10053,7,0,7,0,7,0,0,0,7,7,0,7,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10054,4,0,4,4,0,0,4,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10056,21,0,21,21,0,0,0,0,0,21,0,21,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10059,20,0,20,17,3,0,17,0,3,3,0,3,0,0.0,15.0,85.0,15.0,0.0,15.0,0.0
gRNA_1006,21,0,21,21,0,0,21,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10060,6,0,6,6,0,0,0,0,0,6,0,6,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10061,28,0,28,10,18,0,10,8,18,10,0,10,0,28.57142857142857,64.28571428571429,35.714285714285715,35.714285714285715,0.0,35.714285714285715,0.0
gRNA_10062,14,0,14,0,14,0,0,0,14,14,0,14,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10063,66,0,66,0,66,0,0,17,66,49,0,49,0,25.757575757575758,100.0,0.0,74.24242424242425,0.0,74.24242424242425,0.0
gRNA_10064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10065,10,0,10,0,10,0,0,0,10,10,0,10,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10067,2,0,2,0,2,0,0,0,2,2,0,2,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
