Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,542,0,542,205,337,0,49,145,337,348,1,345,2,26.752767527675275,62.17712177121771,9.040590405904059,64.20664206642066,0.18450184501845018,63.65313653136532,0.36900369003690037
gRNA_100,429,0,429,429,0,0,378,0,0,51,1,50,0,0.0,0.0,88.11188811188812,11.888111888111888,0.2331002331002331,11.655011655011654,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,795,1,794,791,3,0,17,0,3,777,3,605,169,0.0,0.3778337531486146,2.141057934508816,97.85894206549118,0.3778337531486146,76.19647355163728,21.28463476070529
gRNA_10001,734,0,734,733,0,1,2,0,0,732,0,729,3,0.0,0.0,0.2724795640326975,99.72752043596729,0.0,99.31880108991825,0.4087193460490463
gRNA_10002,563,0,563,562,0,1,2,0,0,561,0,560,1,0.0,0.0,0.3552397868561279,99.64476021314387,0.0,99.46714031971581,0.17761989342806395
gRNA_10003,245,0,245,224,21,0,2,0,21,243,0,243,0,0.0,8.571428571428571,0.8163265306122449,99.18367346938776,0.0,99.18367346938776,0.0
gRNA_10004,154,0,154,154,0,0,1,0,0,153,0,153,0,0.0,0.0,0.6493506493506493,99.35064935064936,0.0,99.35064935064936,0.0
gRNA_10005,1782,0,1782,1781,0,1,1006,0,0,776,2,772,2,0.0,0.0,56.45342312008979,43.54657687991021,0.11223344556677892,43.32210998877666,0.11223344556677892
gRNA_10006,987,0,987,814,170,3,94,37,170,856,8,845,3,3.7487335359675784,17.223910840932117,9.523809523809524,86.72745694022291,0.8105369807497468,85.612968591692,0.303951367781155
gRNA_10007,809,0,809,97,712,0,1,0,712,808,0,806,2,0.0,88.00988875154512,0.12360939431396785,99.87639060568603,0.0,99.6291718170581,0.2472187886279357
gRNA_10008,2621,0,2621,14,2604,3,1,658,2604,1962,0,1956,6,25.10492178557802,99.35139259824494,0.03815337657382679,74.85692483784815,0.0,74.6280045784052,0.22892025944296068
gRNA_10009,895,1,894,253,640,1,4,134,640,756,2,752,2,14.988814317673377,71.58836689038031,0.44742729306487694,84.56375838926175,0.22371364653243847,84.11633109619687,0.22371364653243847
gRNA_1001,38,0,38,38,0,0,0,0,0,38,0,38,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,93,0,93,90,0,3,0,0,0,93,0,90,3,0.0,0.0,0.0,100.0,0.0,96.7741935483871,3.225806451612903
gRNA_10011,73,0,73,59,14,0,11,1,14,61,0,61,0,1.36986301369863,19.17808219178082,15.068493150684931,83.56164383561644,0.0,83.56164383561644,0.0
gRNA_10012,2511,0,2511,473,2035,3,5,17,2035,2489,14,2402,73,0.6770211071286341,81.04340900039824,0.1991238550378335,99.12385503783354,0.5575467941059339,95.65909996017523,2.9072082835523694
gRNA_10013,339,8,331,318,12,1,46,5,12,280,0,279,1,1.5105740181268883,3.625377643504532,13.897280966767372,84.59214501510573,0.0,84.29003021148036,0.3021148036253776
gRNA_10014,2877,0,2877,38,2838,1,0,233,2838,2644,1,2633,10,8.098713938129997,98.6444212721585,0.0,91.90128606187,0.03475842891901286,91.51894334376087,0.3475842891901286
gRNA_10015,412,0,412,412,0,0,49,0,0,363,0,363,0,0.0,0.0,11.893203883495145,88.10679611650485,0.0,88.10679611650485,0.0
gRNA_10016,1151,0,1151,473,678,0,0,259,678,892,0,890,2,22.502172024326672,58.905299739357076,0.0,77.49782797567333,0.0,77.32406602953952,0.1737619461337967
gRNA_10017,1114,0,1114,258,855,1,39,383,855,692,1,690,1,34.380610412926394,76.75044883303411,3.500897666068223,62.11849192100538,0.08976660682226212,61.93895870736086,0.08976660682226212
gRNA_10018,549,0,549,269,279,1,18,205,279,326,1,324,1,37.340619307832426,50.81967213114754,3.278688524590164,59.38069216757741,0.18214936247723132,59.01639344262295,0.18214936247723132
gRNA_10019,624,0,624,498,126,0,5,11,126,608,251,351,6,1.7628205128205128,20.192307692307693,0.8012820512820512,97.43589743589743,40.22435897435898,56.25,0.9615384615384616
gRNA_1002,1818,29,1789,1306,480,3,0,12,480,1777,0,1771,6,0.6707657909446618,26.830631637786475,0.0,99.32923420905534,0.0,98.99385131358301,0.3353828954723309
gRNA_10020,2,0,2,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10021,10,0,10,0,10,0,0,6,10,4,0,4,0,60.0,100.0,0.0,40.0,0.0,40.0,0.0
gRNA_10022,292,0,292,2,290,0,0,1,290,291,0,290,1,0.3424657534246575,99.31506849315068,0.0,99.65753424657534,0.0,99.31506849315068,0.3424657534246575
gRNA_10023,309,0,309,309,0,0,41,0,0,268,2,266,0,0.0,0.0,13.268608414239482,86.73139158576052,0.6472491909385114,86.08414239482201,0.0
gRNA_10024,163,0,163,83,80,0,2,5,80,156,0,156,0,3.067484662576687,49.079754601226995,1.2269938650306749,95.70552147239265,0.0,95.70552147239265,0.0
gRNA_10025,2143,0,2143,2014,128,1,249,0,128,1894,1,1889,4,0.0,5.9729351376574895,11.619225384974335,88.38077461502567,0.04666355576294914,88.14745683621092,0.18665422305179655
gRNA_10026,599,0,599,545,2,52,248,0,2,351,0,299,52,0.0,0.333889816360601,41.40233722871452,58.59766277128548,0.0,49.91652754590985,8.681135225375627
gRNA_10027,2405,0,2405,2326,77,2,0,0,77,2405,0,2397,8,0.0,3.2016632016632016,0.0,100.0,0.0,99.66735966735966,0.33264033264033266
gRNA_10028,858,0,858,703,151,4,49,135,151,674,1,669,4,15.734265734265735,17.5990675990676,5.710955710955711,78.55477855477857,0.11655011655011654,77.97202797202797,0.4662004662004662
gRNA_10029,943,3,940,767,171,2,235,0,171,705,0,702,3,0.0,18.19148936170213,25.0,75.0,0.0,74.68085106382979,0.3191489361702127
gRNA_1003,84,0,84,81,3,0,5,3,3,76,0,76,0,3.571428571428571,3.571428571428571,5.952380952380952,90.47619047619048,0.0,90.47619047619048,0.0
gRNA_10030,1423,6,1417,149,1266,2,22,590,1266,805,6,796,3,41.63726182074806,89.34368383909668,1.55257586450247,56.81016231474947,0.4234297812279464,56.175017642907555,0.2117148906139732
gRNA_10031,1095,0,1095,942,151,2,50,13,151,1032,4,1022,6,1.187214611872146,13.789954337899543,4.5662100456621,94.24657534246576,0.365296803652968,93.33333333333333,0.547945205479452
gRNA_10032,446,0,446,130,316,0,0,0,316,446,16,427,3,0.0,70.85201793721974,0.0,100.0,3.587443946188341,95.73991031390135,0.672645739910314
gRNA_10033,55,0,55,2,43,10,0,0,43,55,0,44,11,0.0,78.18181818181819,0.0,100.0,0.0,80.0,20.0
gRNA_10034,142,0,142,49,93,0,0,0,93,142,0,142,0,0.0,65.49295774647888,0.0,100.0,0.0,100.0,0.0
gRNA_10035,436,0,436,360,76,0,300,62,76,74,2,72,0,14.220183486238533,17.431192660550458,68.80733944954129,16.972477064220186,0.45871559633027525,16.51376146788991,0.0
gRNA_10036,106,0,106,0,106,0,0,27,106,79,1,78,0,25.471698113207548,100.0,0.0,74.52830188679245,0.9433962264150944,73.58490566037736,0.0
gRNA_10037,638,0,638,352,286,0,3,22,286,613,0,612,1,3.4482758620689653,44.827586206896555,0.4702194357366771,96.08150470219435,0.0,95.92476489028213,0.1567398119122257
gRNA_10038,73,0,73,43,30,0,2,14,30,57,0,56,1,19.17808219178082,41.0958904109589,2.73972602739726,78.08219178082192,0.0,76.71232876712328,1.36986301369863
gRNA_10039,546,0,546,93,449,4,17,0,449,529,0,525,4,0.0,82.23443223443223,3.1135531135531136,96.88644688644689,0.0,96.15384615384616,0.7326007326007326
gRNA_1004,316,0,316,281,35,0,2,3,35,311,0,311,0,0.949367088607595,11.075949367088606,0.6329113924050633,98.41772151898735,0.0,98.41772151898735,0.0
gRNA_10040,404,112,292,288,3,1,107,0,3,185,0,184,1,0.0,1.0273972602739725,36.64383561643836,63.35616438356164,0.0,63.013698630136986,0.3424657534246575
gRNA_10041,2019,0,2019,1565,453,1,21,1,453,1997,1,1994,2,0.04952947003467063,22.436849925705797,1.040118870728083,98.91035165923725,0.04952947003467063,98.76176324913324,0.09905894006934125
gRNA_10042,341,0,341,136,205,0,0,1,205,340,1,207,132,0.2932551319648094,60.117302052785924,0.0,99.70674486803519,0.2932551319648094,60.70381231671554,38.70967741935484
gRNA_10043,714,0,714,291,419,4,38,0,419,676,0,617,59,0.0,58.68347338935575,5.322128851540616,94.67787114845937,0.0,86.41456582633053,8.26330532212885
gRNA_10044,75,0,75,2,72,1,0,0,72,75,0,72,3,0.0,96.0,0.0,100.0,0.0,96.0,4.0
gRNA_10045,364,0,364,124,240,0,13,53,240,298,0,296,2,14.560439560439562,65.93406593406593,3.571428571428571,81.86813186813187,0.0,81.31868131868131,0.5494505494505495
gRNA_10046,226,0,226,0,225,1,0,0,225,226,0,225,1,0.0,99.5575221238938,0.0,100.0,0.0,99.5575221238938,0.4424778761061947
gRNA_10047,3739,0,3739,1455,2278,6,167,889,2278,2683,2,2672,9,23.776410805028085,60.925381117945975,4.466434875635197,71.75715431933672,0.05349023803155924,71.46295801016315,0.2407060711420166
gRNA_10048,53,0,53,0,48,5,0,0,48,53,0,48,5,0.0,90.56603773584906,0.0,100.0,0.0,90.56603773584906,9.433962264150944
gRNA_10049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_1005,353,0,353,87,1,265,53,0,1,300,13,21,266,0.0,0.28328611898017,15.01416430594901,84.98583569405099,3.6827195467422094,5.94900849858357,75.3541076487252
gRNA_10050,763,4,759,759,0,0,614,0,0,145,3,142,0,0.0,0.0,80.89591567852437,19.104084321475625,0.3952569169960474,18.708827404479578,0.0
gRNA_10051,475,0,475,465,9,1,428,9,9,38,1,36,1,1.8947368421052633,1.8947368421052633,90.10526315789474,8.0,0.21052631578947367,7.578947368421053,0.21052631578947367
gRNA_10052,1387,256,1131,1093,38,0,19,0,38,1112,0,1110,2,0.0,3.359858532272325,1.6799292661361624,98.32007073386384,0.0,98.14323607427056,0.17683465959328026
gRNA_10053,261,0,261,167,94,0,95,0,94,166,2,164,0,0.0,36.015325670498086,36.39846743295019,63.601532567049816,0.7662835249042145,62.83524904214559,0.0
