Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_5687,1426,0,1426,1423,1,2,449,0,1,977,2,971,4,0.0,0.07012622720897616,31.486676016830295,68.5133239831697,0.1402524544179523,68.09256661991586,0.2805049088359046
gRNA_5688,574,0,574,574,0,0,529,0,0,45,0,45,0,0.0,0.0,92.1602787456446,7.8397212543554,0.0,7.8397212543554,0.0
gRNA_5689,4,0,4,4,0,0,2,0,0,2,0,2,0,0.0,0.0,50.0,50.0,0.0,50.0,0.0
gRNA_569,526,0,526,524,0,2,24,0,0,502,1,498,3,0.0,0.0,4.562737642585551,95.43726235741445,0.19011406844106463,94.67680608365019,0.5703422053231939
gRNA_5690,1014,0,1014,352,661,1,234,457,661,323,1,319,3,45.06903353057199,65.18737672583826,23.076923076923077,31.854043392504934,0.09861932938856016,31.45956607495069,0.2958579881656805
gRNA_5691,105,0,105,98,7,0,82,0,7,23,0,23,0,0.0,6.666666666666667,78.0952380952381,21.904761904761905,0.0,21.904761904761905,0.0
gRNA_5692,13,0,13,13,0,0,13,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_5693,751,0,751,730,21,0,10,0,21,741,1,739,1,0.0,2.796271637816245,1.3315579227696404,98.66844207723035,0.13315579227696406,98.40213049267643,0.13315579227696406
gRNA_5694,199,0,199,139,60,0,1,51,60,147,87,60,0,25.628140703517587,30.15075376884422,0.5025125628140703,73.86934673366834,43.71859296482412,30.15075376884422,0.0
gRNA_5695,540,0,540,540,0,0,155,0,0,385,0,383,2,0.0,0.0,28.703703703703702,71.29629629629629,0.0,70.92592592592592,0.3703703703703704
gRNA_5696,89,0,89,89,0,0,3,0,0,86,0,86,0,0.0,0.0,3.3707865168539324,96.62921348314607,0.0,96.62921348314607,0.0
gRNA_5697,212,0,212,31,181,0,16,0,181,196,0,196,0,0.0,85.37735849056604,7.547169811320755,92.45283018867924,0.0,92.45283018867924,0.0
gRNA_5698,31,0,31,13,18,0,0,0,18,31,0,31,0,0.0,58.06451612903226,0.0,100.0,0.0,100.0,0.0
gRNA_5699,18,0,18,0,18,0,0,0,18,18,0,18,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_57,5849,0,5849,1600,4248,1,213,1644,4248,3992,5,3982,5,28.1073687809882,72.62779962386733,3.641648144982048,68.25098307402975,0.08548469823901521,68.08001367755172,0.08548469823901521
gRNA_570,5,0,5,5,0,0,0,0,0,5,0,5,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_5700,7,0,7,0,7,0,0,0,7,7,2,4,1,0.0,100.0,0.0,100.0,28.57142857142857,57.14285714285714,14.285714285714285
gRNA_5701,33,0,33,32,1,0,0,0,1,33,0,33,0,0.0,3.0303030303030303,0.0,100.0,0.0,100.0,0.0
gRNA_5702,1091,0,1091,0,1088,3,0,0,1088,1091,0,1085,6,0.0,99.7250229147571,0.0,100.0,0.0,99.45004582951421,0.5499541704857929
gRNA_5703,1504,0,1504,274,1228,2,1,181,1228,1322,0,1309,13,12.034574468085106,81.64893617021278,0.06648936170212766,87.89893617021278,0.0,87.0345744680851,0.8643617021276596
gRNA_5704,126,0,126,105,21,0,2,7,21,117,0,116,1,5.555555555555555,16.666666666666664,1.5873015873015872,92.85714285714286,0.0,92.06349206349206,0.7936507936507936
gRNA_5705,399,0,399,0,399,0,0,101,399,298,1,297,0,25.31328320802005,100.0,0.0,74.68671679197995,0.2506265664160401,74.43609022556392,0.0
gRNA_5706,1929,0,1929,1,1928,0,0,0,1928,1929,0,1927,2,0.0,99.94815966822188,0.0,100.0,0.0,99.89631933644375,0.10368066355624676
gRNA_5707,362,0,362,360,2,0,0,0,2,362,0,361,1,0.0,0.5524861878453038,0.0,100.0,0.0,99.72375690607734,0.2762430939226519
gRNA_5708,806,0,806,798,6,2,0,0,6,806,0,804,2,0.0,0.7444168734491315,0.0,100.0,0.0,99.75186104218362,0.24813895781637718
gRNA_5709,124,0,124,115,9,0,8,0,9,116,0,115,1,0.0,7.258064516129033,6.451612903225806,93.54838709677419,0.0,92.74193548387096,0.8064516129032258
gRNA_571,6,0,6,6,0,0,0,0,0,6,0,6,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_5710,497,2,495,0,250,245,0,0,250,495,0,250,245,0.0,50.505050505050505,0.0,100.0,0.0,50.505050505050505,49.494949494949495
gRNA_5711,846,1,845,456,385,4,350,3,385,492,2,287,203,0.35502958579881655,45.562130177514796,41.42011834319527,58.22485207100592,0.2366863905325444,33.96449704142012,24.023668639053255
gRNA_5712,715,0,715,10,705,0,1,637,705,77,2,71,4,89.0909090909091,98.6013986013986,0.13986013986013987,10.76923076923077,0.27972027972027974,9.93006993006993,0.5594405594405595
gRNA_5713,70,0,70,10,60,0,7,4,60,59,0,59,0,5.714285714285714,85.71428571428571,10.0,84.28571428571429,0.0,84.28571428571429,0.0
gRNA_5714,134,0,134,10,124,0,0,0,124,134,0,124,10,0.0,92.53731343283582,0.0,100.0,0.0,92.53731343283582,7.462686567164178
gRNA_5715,236,0,236,0,236,0,0,0,236,236,0,236,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_5716,417,0,417,2,415,0,1,1,415,415,0,414,1,0.2398081534772182,99.52038369304557,0.2398081534772182,99.52038369304557,0.0,99.28057553956835,0.2398081534772182
gRNA_5717,212,0,212,207,5,0,1,0,5,211,0,211,0,0.0,2.358490566037736,0.4716981132075472,99.52830188679245,0.0,99.52830188679245,0.0
gRNA_5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_5719,895,0,895,292,603,0,22,300,603,573,2,570,1,33.5195530726257,67.37430167597765,2.4581005586592175,64.02234636871509,0.22346368715083798,63.687150837988824,0.11173184357541899
gRNA_572,252,22,230,130,100,0,1,80,100,149,0,149,0,34.78260869565217,43.47826086956522,0.43478260869565216,64.78260869565217,0.0,64.78260869565217,0.0
gRNA_5720,312,0,312,38,273,1,0,127,273,185,0,146,39,40.705128205128204,87.5,0.0,59.294871794871796,0.0,46.794871794871796,12.5
gRNA_5721,68,0,68,68,0,0,40,0,0,28,1,27,0,0.0,0.0,58.82352941176471,41.17647058823529,1.4705882352941175,39.705882352941174,0.0
gRNA_5722,2885,0,2885,2746,133,6,9,17,133,2859,1,2845,13,0.5892547660311959,4.610051993067591,0.3119584055459272,99.09878682842287,0.03466204506065858,98.61351819757365,0.4506065857885615
gRNA_5723,199,0,199,197,0,2,140,0,0,59,2,55,2,0.0,0.0,70.35175879396985,29.64824120603015,1.0050251256281406,27.63819095477387,1.0050251256281406
gRNA_5724,4,0,4,0,4,0,0,3,4,1,0,1,0,75.0,100.0,0.0,25.0,0.0,25.0,0.0
gRNA_5725,32,14,18,8,10,0,4,9,10,5,0,5,0,50.0,55.55555555555556,22.22222222222222,27.77777777777778,0.0,27.77777777777778,0.0
gRNA_5726,317,0,317,17,300,0,4,95,300,218,1,217,0,29.96845425867508,94.6372239747634,1.2618296529968454,68.76971608832808,0.31545741324921134,68.45425867507886,0.0
gRNA_5727,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_5728,2280,0,2280,5,2274,1,2,1,2274,2277,0,2270,7,0.043859649122807015,99.73684210526315,0.08771929824561403,99.86842105263159,0.0,99.56140350877193,0.30701754385964913
gRNA_5729,4695,0,4695,537,4157,1,63,0,4157,4632,5,4615,12,0.0,88.54100106496273,1.34185303514377,98.65814696485623,0.10649627263045794,98.29605963791266,0.25559105431309903
gRNA_573,14,0,14,0,14,0,0,7,14,7,0,7,0,50.0,100.0,0.0,50.0,0.0,50.0,0.0
gRNA_5730,1971,0,1971,1968,0,3,27,0,0,1944,2,1938,4,0.0,0.0,1.36986301369863,98.63013698630137,0.10147133434804667,98.32572298325722,0.20294266869609334
gRNA_5731,580,0,580,0,580,0,0,280,580,300,0,300,0,48.275862068965516,100.0,0.0,51.724137931034484,0.0,51.724137931034484,0.0
gRNA_5732,376,0,376,375,0,1,0,0,0,376,0,374,2,0.0,0.0,0.0,100.0,0.0,99.46808510638297,0.5319148936170213
gRNA_5733,97,0,97,97,0,0,35,0,0,62,0,62,0,0.0,0.0,36.08247422680412,63.91752577319587,0.0,63.91752577319587,0.0
gRNA_5734,542,0,542,219,323,0,119,221,323,202,2,200,0,40.774907749077485,59.59409594095941,21.95571955719557,37.269372693726936,0.36900369003690037,36.90036900369004,0.0
gRNA_5735,7,0,7,4,3,0,4,3,3,0,0,0,0,42.857142857142854,42.857142857142854,57.14285714285714,0.0,0.0,0.0,0.0
gRNA_5736,276,0,276,20,256,0,2,108,256,166,0,166,0,39.130434782608695,92.7536231884058,0.7246376811594203,60.14492753623188,0.0,60.14492753623188,0.0
gRNA_5737,370,0,370,368,1,1,22,1,1,347,1,345,1,0.2702702702702703,0.2702702702702703,5.9459459459459465,93.78378378378378,0.2702702702702703,93.24324324324324,0.2702702702702703
gRNA_5738,584,0,584,3,580,1,0,433,580,151,0,150,1,74.14383561643835,99.31506849315068,0.0,25.85616438356164,0.0,25.684931506849317,0.17123287671232876
gRNA_5739,2115,2,2113,128,1983,2,54,147,1983,1912,0,1904,8,6.956933270231898,93.84761003312825,2.555608140085187,90.48745858968292,0.0,90.10884997633696,0.37860861334595364
gRNA_574,649,0,649,646,0,3,2,0,0,647,1,643,3,0.0,0.0,0.30816640986132515,99.69183359013869,0.15408320493066258,99.07550077041603,0.46224961479198773
gRNA_5740,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_5742,1,0,1,0,1,0,0,0,1,1,0,1,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_5743,940,0,940,939,0,1,654,0,0,286,0,285,1,0.0,0.0,69.57446808510637,30.425531914893618,0.0,30.319148936170215,0.10638297872340426
gRNA_5744,2272,0,2272,2266,2,4,42,0,2,2230,2,2223,5,0.0,0.08802816901408451,1.8485915492957745,98.15140845070422,0.08802816901408451,97.84330985915493,0.22007042253521128
gRNA_5745,55,0,55,55,0,0,19,0,0,36,0,35,1,0.0,0.0,34.54545454545455,65.45454545454545,0.0,63.63636363636363,1.8181818181818181
