Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,249,0,249,24,225,0,7,105,225,137,1,136,0,42.168674698795186,90.36144578313254,2.8112449799196786,55.020080321285135,0.4016064257028112,54.61847389558233,0.0
gRNA_100,272,0,272,272,0,0,238,0,0,34,0,34,0,0.0,0.0,87.5,12.5,0.0,12.5,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,556,0,556,554,1,1,10,0,1,546,1,407,138,0.0,0.1798561151079137,1.7985611510791366,98.20143884892086,0.1798561151079137,73.20143884892086,24.820143884892087
gRNA_10001,221,0,221,221,0,0,31,0,0,190,0,190,0,0.0,0.0,14.027149321266968,85.97285067873304,0.0,85.97285067873304,0.0
gRNA_10002,988,0,988,986,0,2,18,0,0,970,0,968,2,0.0,0.0,1.8218623481781375,98.17813765182186,0.0,97.97570850202429,0.20242914979757085
gRNA_10003,391,18,373,230,27,116,31,0,27,342,0,211,131,0.0,7.238605898123325,8.310991957104557,91.68900804289544,0.0,56.56836461126006,35.120643431635386
gRNA_10004,1733,0,1733,1733,0,0,12,0,0,1721,1,1716,4,0.0,0.0,0.6924408540103866,99.30755914598961,0.05770340450086555,99.01904212348529,0.2308136180034622
gRNA_10005,1689,0,1689,1688,0,1,379,0,0,1310,0,1306,4,0.0,0.0,22.439313203078743,77.56068679692125,0.0,77.32386027235052,0.2368265245707519
gRNA_10006,1965,0,1965,482,1483,0,42,121,1483,1802,2,1795,5,6.1577608142493645,75.470737913486,2.1374045801526718,91.70483460559797,0.10178117048346055,91.34860050890585,0.2544529262086514
gRNA_10007,2571,0,2571,3,2564,4,0,0,2564,2571,0,2554,17,0.0,99.72773239984441,0.0,100.0,0.0,99.33877868533645,0.661221314663555
gRNA_10008,3652,4,3648,37,3353,258,0,14,3353,3634,0,3330,304,0.3837719298245614,91.91337719298247,0.0,99.61622807017544,0.0,91.2828947368421,8.333333333333332
gRNA_10009,46,0,46,7,39,0,0,16,39,30,0,28,2,34.78260869565217,84.78260869565217,0.0,65.21739130434783,0.0,60.86956521739131,4.3478260869565215
gRNA_1001,127,0,127,127,0,0,0,0,0,127,0,127,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,174,0,174,173,0,1,0,0,0,174,0,173,1,0.0,0.0,0.0,100.0,0.0,99.42528735632183,0.5747126436781609
gRNA_10011,10607,0,10607,2,10601,4,1,5807,10601,4799,18,4766,15,54.74686527764684,99.94343358159706,0.009427736400490242,45.24370698595268,0.16969925520882437,44.932591684736494,0.14141604600735364
gRNA_10012,8082,13,8069,164,7905,0,0,22,7905,8047,13,7913,121,0.27264840748543806,97.96753005329037,0.0,99.72735159251455,0.1611104226050316,98.06667492873962,1.4995662411699096
gRNA_10013,522,0,522,180,341,1,13,216,341,293,1,291,1,41.37931034482759,65.32567049808429,2.490421455938697,56.13026819923371,0.19157088122605362,55.74712643678161,0.19157088122605362
gRNA_10014,4234,0,4234,162,4069,3,1,1077,4069,3156,23,3119,14,25.43693906471422,96.10297590930563,0.023618327822390175,74.53944260746339,0.543221539914974,73.66556447803495,0.33065658951346244
gRNA_10015,92,0,92,8,84,0,2,56,84,34,0,34,0,60.86956521739131,91.30434782608695,2.1739130434782608,36.95652173913043,0.0,36.95652173913043,0.0
gRNA_10016,579,0,579,238,192,149,1,3,192,575,1,423,151,0.5181347150259068,33.160621761658035,0.17271157167530224,99.3091537132988,0.17271157167530224,73.05699481865285,26.07944732297064
gRNA_10017,482,0,482,11,471,0,0,223,471,259,0,259,0,46.2655601659751,97.71784232365145,0.0,53.7344398340249,0.0,53.7344398340249,0.0
gRNA_10018,426,0,426,356,70,0,54,56,70,316,1,315,0,13.145539906103288,16.431924882629108,12.676056338028168,74.17840375586854,0.2347417840375587,73.94366197183099,0.0
gRNA_10019,3263,0,3263,681,2579,3,5,699,2579,2559,4,2548,7,21.422004290530186,79.03769537235674,0.15323322096230463,78.42476248850751,0.12258657676984369,78.08764940239044,0.21452650934722645
gRNA_1002,654,0,654,25,629,0,0,344,629,310,1,289,20,52.59938837920489,96.17737003058105,0.0,47.40061162079511,0.1529051987767584,44.18960244648318,3.058103975535168
gRNA_10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,5,0,5,0,5,0,0,3,5,2,0,2,0,60.0,100.0,0.0,40.0,0.0,40.0,0.0
gRNA_10022,1273,0,1273,4,1269,0,0,73,1269,1200,3,1197,0,5.734485467399843,99.68578161822467,0.0,94.26551453260016,0.2356637863315004,94.02985074626866,0.0
gRNA_10023,314,0,314,292,22,0,27,0,22,287,3,217,67,0.0,7.006369426751593,8.598726114649681,91.40127388535032,0.9554140127388535,69.10828025477707,21.337579617834397
gRNA_10024,294,0,294,1,293,0,0,0,293,294,0,294,0,0.0,99.65986394557824,0.0,100.0,0.0,100.0,0.0
gRNA_10025,959,0,959,899,60,0,123,0,60,836,5,830,1,0.0,6.256517205422315,12.825860271115747,87.17413972888426,0.5213764337851928,86.54848800834203,0.10427528675703858
gRNA_10026,786,0,786,564,222,0,260,0,222,526,2,302,222,0.0,28.24427480916031,33.078880407124686,66.92111959287533,0.2544529262086514,38.42239185750636,28.24427480916031
gRNA_10027,4581,0,4581,4434,144,3,0,0,144,4581,1,4566,14,0.0,3.143418467583497,0.0,100.0,0.021829294913774284,99.67256057629339,0.30561012879284
gRNA_10028,840,0,840,580,256,4,57,202,256,581,2,574,5,24.047619047619047,30.476190476190478,6.785714285714286,69.16666666666667,0.2380952380952381,68.33333333333333,0.5952380952380952
gRNA_10029,89,0,89,75,13,1,23,0,13,66,0,65,1,0.0,14.606741573033707,25.842696629213485,74.15730337078652,0.0,73.03370786516854,1.1235955056179776
gRNA_1003,74,0,74,53,20,1,0,0,20,74,4,52,18,0.0,27.027027027027028,0.0,100.0,5.405405405405405,70.27027027027027,24.324324324324326
gRNA_10030,8211,67,8144,2384,5756,4,126,2724,5756,5294,13,3569,1712,33.44793713163065,70.67779960707269,1.5471512770137525,65.0049115913556,0.15962671905697445,43.82367387033399,21.021611001964637
gRNA_10031,1448,0,1448,1430,18,0,79,2,18,1367,2,1365,0,0.13812154696132595,1.2430939226519337,5.455801104972376,94.4060773480663,0.13812154696132595,94.26795580110497,0.0
gRNA_10032,115,0,115,74,41,0,0,0,41,115,0,100,15,0.0,35.65217391304348,0.0,100.0,0.0,86.95652173913044,13.043478260869565
gRNA_10033,2073,0,2073,1641,430,2,11,0,430,2062,8,539,1515,0.0,20.742884708152438,0.5306319343945972,99.46936806560541,0.3859141341051616,26.000964785335263,73.08248914616497
gRNA_10034,91,0,91,21,70,0,0,0,70,91,0,91,0,0.0,76.92307692307693,0.0,100.0,0.0,100.0,0.0
gRNA_10035,923,0,923,359,562,2,274,141,562,508,2,502,4,15.276273022751896,60.88840736728061,29.685807150595885,55.03791982665223,0.21668472372697722,54.38786565547129,0.43336944745395445
gRNA_10036,855,0,855,854,1,0,302,1,1,552,1,548,3,0.11695906432748539,0.11695906432748539,35.32163742690059,64.56140350877193,0.11695906432748539,64.09356725146199,0.3508771929824561
gRNA_10037,445,0,445,371,74,0,4,4,74,437,0,437,0,0.8988764044943821,16.629213483146067,0.8988764044943821,98.20224719101124,0.0,98.20224719101124,0.0
gRNA_10038,386,0,386,8,378,0,1,157,378,228,0,228,0,40.67357512953368,97.92746113989638,0.2590673575129534,59.067357512953365,0.0,59.067357512953365,0.0
gRNA_10039,424,0,424,187,237,0,0,0,237,424,0,423,1,0.0,55.89622641509434,0.0,100.0,0.0,99.76415094339622,0.2358490566037736
gRNA_1004,724,0,724,724,0,0,7,0,0,717,0,716,1,0.0,0.0,0.9668508287292817,99.03314917127072,0.0,98.89502762430939,0.13812154696132595
gRNA_10040,631,0,631,6,625,0,0,0,625,631,38,590,3,0.0,99.04912836767036,0.0,100.0,6.022187004754358,93.50237717908082,0.4754358161648178
gRNA_10041,8516,0,8516,8096,411,9,131,0,411,8385,12,8354,19,0.0,4.826209488022546,1.5382808830436825,98.46171911695632,0.14091122592766556,98.0976984499765,0.22310944105213715
gRNA_10042,44,0,44,0,44,0,0,0,44,44,0,44,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10043,97,0,97,65,32,0,0,0,32,97,0,89,8,0.0,32.98969072164948,0.0,100.0,0.0,91.75257731958763,8.24742268041237
gRNA_10044,3597,0,3597,2,3592,3,0,0,3592,3597,0,3581,16,0.0,99.86099527383931,0.0,100.0,0.0,99.5551848762858,0.4448151237142063
gRNA_10045,640,0,640,2,635,3,0,40,635,600,69,524,7,6.25,99.21875,0.0,93.75,10.78125,81.875,1.09375
gRNA_10046,3384,0,3384,0,3383,1,0,1,3383,3383,0,3368,15,0.02955082742316785,99.97044917257683,0.0,99.97044917257683,0.0,99.52718676122932,0.44326241134751776
gRNA_10047,1933,0,1933,593,1203,137,71,850,1203,1012,4,870,138,43.973098810139675,62.23486808070356,3.673047077082255,52.353854112778066,0.20693222969477496,45.007759958613555,7.139161924469736
gRNA_10048,420,0,420,1,417,2,0,0,417,420,0,418,2,0.0,99.28571428571429,0.0,100.0,0.0,99.52380952380952,0.4761904761904762
gRNA_10049,3,0,3,0,3,0,0,3,3,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_1005,55,0,55,0,51,4,0,27,51,28,0,24,4,49.09090909090909,92.72727272727272,0.0,50.90909090909091,0.0,43.63636363636363,7.2727272727272725
gRNA_10050,1243,0,1243,1243,0,0,1133,0,0,110,2,107,1,0.0,0.0,91.1504424778761,8.849557522123893,0.16090104585679807,8.608205953338697,0.08045052292839903
gRNA_10051,295,0,295,295,0,0,273,0,0,22,0,22,0,0.0,0.0,92.54237288135593,7.457627118644068,0.0,7.457627118644068,0.0
