Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,3,0,3,3,0,0,0,0,0,3,0,3,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_100,329,0,329,327,1,1,284,1,1,44,1,42,1,0.303951367781155,0.303951367781155,86.32218844984803,13.37386018237082,0.303951367781155,12.76595744680851,0.303951367781155
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,120,0,120,120,0,0,3,0,0,117,1,113,3,0.0,0.0,2.5,97.5,0.8333333333333334,94.16666666666667,2.5
gRNA_10001,10,0,10,10,0,0,0,0,0,10,0,10,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10002,6,0,6,6,0,0,1,0,0,5,0,5,0,0.0,0.0,16.666666666666664,83.33333333333334,0.0,83.33333333333334,0.0
gRNA_10003,5,0,5,4,1,0,0,0,1,5,0,5,0,0.0,20.0,0.0,100.0,0.0,100.0,0.0
gRNA_10004,6,0,6,6,0,0,0,0,0,6,0,6,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10005,6285,0,6285,6273,6,6,5,0,6,6280,3,6238,39,0.0,0.0954653937947494,0.07955449482895784,99.92044550517105,0.0477326968973747,99.2521877486078,0.6205250596658711
gRNA_10006,10,0,10,9,1,0,2,0,1,8,1,7,0,0.0,10.0,20.0,80.0,10.0,70.0,0.0
gRNA_10007,3,0,3,2,1,0,0,0,1,3,0,3,0,0.0,33.33333333333333,0.0,100.0,0.0,100.0,0.0
gRNA_10008,3916,1,3915,0,3910,5,0,25,3910,3890,1,3862,27,0.6385696040868455,99.87228607918263,0.0,99.36143039591315,0.02554278416347382,98.64623243933589,0.6896551724137931
gRNA_10009,6,0,6,2,4,0,0,1,4,5,0,5,0,16.666666666666664,66.66666666666666,0.0,83.33333333333334,0.0,83.33333333333334,0.0
gRNA_1001,1,0,1,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
