Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,1358,0,1358,1,1354,3,1,45,1354,1312,0,1307,5,3.313696612665685,99.70544918998527,0.07363770250368189,96.61266568483063,0.0,96.24447717231223,0.3681885125184094
gRNA_100,536,0,536,536,0,0,476,0,0,60,0,60,0,0.0,0.0,88.80597014925374,11.194029850746269,0.0,11.194029850746269,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,667,0,667,667,0,0,5,0,0,662,0,662,0,0.0,0.0,0.7496251874062968,99.2503748125937,0.0,99.2503748125937,0.0
gRNA_10001,167,0,167,167,0,0,0,0,0,167,0,167,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10002,1352,0,1352,1351,0,1,11,0,0,1341,0,1339,2,0.0,0.0,0.8136094674556213,99.18639053254438,0.0,99.03846153846155,0.14792899408284024
gRNA_10003,3,0,3,3,0,0,0,0,0,3,0,3,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10004,303,0,303,301,1,1,0,0,1,303,0,301,2,0.0,0.33003300330033003,0.0,100.0,0.0,99.33993399339934,0.6600660066006601
gRNA_10005,1254,201,1053,1053,0,0,597,0,0,456,1,455,0,0.0,0.0,56.69515669515669,43.3048433048433,0.0949667616334283,43.20987654320987,0.0
gRNA_10006,2522,0,2522,1587,934,1,140,188,934,2194,3,2189,2,7.454401268834259,37.03409992069786,5.551149881046788,86.99444885011896,0.11895321173671689,86.79619349722442,0.07930214115781126
gRNA_10007,16,0,16,1,15,0,0,0,15,16,0,16,0,0.0,93.75,0.0,100.0,0.0,100.0,0.0
gRNA_10008,4180,0,4180,2,4176,2,0,440,4176,3740,2,3728,10,10.526315789473683,99.90430622009569,0.0,89.47368421052632,0.04784688995215311,89.18660287081339,0.23923444976076555
gRNA_10009,1458,0,1458,3,1454,1,0,552,1454,906,2,902,2,37.86008230452675,99.72565157750343,0.0,62.139917695473244,0.1371742112482853,61.865569272976686,0.1371742112482853
gRNA_1001,3,0,3,3,0,0,0,0,0,3,0,3,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,8,0,8,8,0,0,0,0,0,8,0,8,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10011,68,0,68,12,56,0,4,8,56,56,0,55,1,11.76470588235294,82.35294117647058,5.88235294117647,82.35294117647058,0.0,80.88235294117648,1.4705882352941175
gRNA_10012,1705,41,1664,7,1656,1,0,17,1656,1647,2,1640,5,1.0216346153846154,99.51923076923077,0.0,98.97836538461539,0.1201923076923077,98.5576923076923,0.3004807692307693
gRNA_10013,4,0,4,3,1,0,0,1,1,3,0,3,0,25.0,25.0,0.0,75.0,0.0,75.0,0.0
gRNA_10014,2174,0,2174,437,1735,2,0,344,1735,1830,0,1828,2,15.823367065317386,79.80680772769088,0.0,84.17663293468262,0.0,84.08463661453543,0.09199632014719411
gRNA_10015,189,0,189,189,0,0,16,0,0,173,0,173,0,0.0,0.0,8.465608465608465,91.53439153439153,0.0,91.53439153439153,0.0
gRNA_10016,721,0,721,680,41,0,1,20,41,700,0,700,0,2.7739251040221915,5.6865464632454925,0.13869625520110956,97.0873786407767,0.0,97.0873786407767,0.0
gRNA_10017,4003,0,4003,77,3924,2,0,1843,3924,2160,6,2151,3,46.040469647764176,98.02648013989509,0.0,53.95953035223582,0.1498875843117662,53.73469897576817,0.0749437921558831
gRNA_10018,371,0,371,279,92,0,34,69,92,268,2,266,0,18.598382749326145,24.797843665768195,9.164420485175203,72.23719676549865,0.5390835579514826,71.69811320754717,0.0
gRNA_10019,360,0,360,330,30,0,0,10,30,350,0,349,1,2.7777777777777777,8.333333333333332,0.0,97.22222222222221,0.0,96.94444444444444,0.2777777777777778
gRNA_1002,4991,0,4991,4629,358,4,1,157,358,4833,1,4819,13,3.1456621919455015,7.172911240232419,0.02003606491685033,96.83430174313766,0.02003606491685033,96.55379683430174,0.2604688439190543
gRNA_10020,1,0,1,0,1,0,0,1,1,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,82,0,82,0,82,0,0,46,82,36,0,36,0,56.09756097560976,100.0,0.0,43.90243902439025,0.0,43.90243902439025,0.0
gRNA_10022,686,0,686,1,684,1,0,0,684,686,0,683,3,0.0,99.70845481049562,0.0,100.0,0.0,99.56268221574344,0.43731778425655976
gRNA_10023,1,0,1,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10024,710,0,710,413,297,0,31,41,297,638,0,638,0,5.774647887323944,41.83098591549296,4.366197183098591,89.85915492957747,0.0,89.85915492957747,0.0
gRNA_10025,3802,0,3802,3796,2,4,22,0,2,3780,3,3764,13,0.0,0.052603892688058915,0.578642819568648,99.42135718043134,0.07890583903208837,99.00052603892688,0.34192530247238295
gRNA_10026,2010,0,2010,1217,3,790,587,0,3,1423,3,627,793,0.0,0.1492537313432836,29.203980099502484,70.79601990049751,0.1492537313432836,31.19402985074627,39.45273631840796
gRNA_10027,9255,0,9255,9135,114,6,0,0,114,9255,12,9217,26,0.0,1.2317666126418152,0.0,100.0,0.12965964343598055,99.5894111291194,0.28092922744462456
gRNA_10028,587,0,587,583,2,2,49,2,2,536,0,533,3,0.34071550255536626,0.34071550255536626,8.347529812606473,91.31175468483816,0.0,90.80068143100512,0.5110732538330494
gRNA_10029,881,0,881,710,170,1,189,0,170,692,1,689,2,0.0,19.296254256526673,21.45289443813848,78.54710556186151,0.11350737797956867,78.20658342792282,0.22701475595913734
gRNA_1003,53,0,53,51,2,0,1,1,2,51,0,51,0,1.8867924528301887,3.7735849056603774,1.8867924528301887,96.22641509433963,0.0,96.22641509433963,0.0
gRNA_10030,363,0,363,179,183,1,30,92,183,241,0,239,2,25.344352617079892,50.413223140495866,8.264462809917356,66.39118457300276,0.0,65.84022038567493,0.5509641873278237
gRNA_10031,669,0,669,667,1,1,43,0,1,626,1,623,2,0.0,0.14947683109118087,6.427503736920777,93.57249626307922,0.14947683109118087,93.12406576980567,0.29895366218236175
gRNA_10032,1549,0,1549,1497,51,1,11,0,51,1538,1,1536,1,0.0,3.29244673983215,0.7101355713363461,99.28986442866365,0.06455777921239508,99.16074887023886,0.06455777921239508
gRNA_10033,191,0,191,172,18,1,9,0,18,182,1,180,1,0.0,9.424083769633508,4.712041884816754,95.28795811518324,0.5235602094240838,94.24083769633508,0.5235602094240838
gRNA_10034,1169,0,1169,5,1163,1,0,0,1163,1169,0,1168,1,0.0,99.48674080410608,0.0,100.0,0.0,99.91445680068435,0.0855431993156544
gRNA_10035,1282,0,1282,1005,274,3,826,223,274,233,3,226,4,17.394695787831512,21.37285491419657,64.43057722308893,18.174726989079563,0.234009360374415,17.628705148205928,0.31201248049922
gRNA_10036,238,0,238,26,212,0,0,74,212,164,0,140,24,31.092436974789916,89.07563025210085,0.0,68.90756302521008,0.0,58.82352941176471,10.084033613445378
gRNA_10037,189,0,189,160,29,0,6,7,29,176,0,176,0,3.7037037037037033,15.343915343915343,3.1746031746031744,93.12169312169311,0.0,93.12169312169311,0.0
gRNA_10038,5,0,5,5,0,0,1,0,0,4,0,4,0,0.0,0.0,20.0,80.0,0.0,80.0,0.0
gRNA_10039,1845,0,1845,65,1775,5,0,1,1775,1844,0,1836,8,0.05420054200542006,96.2059620596206,0.0,99.94579945799458,0.0,99.51219512195122,0.43360433604336046
gRNA_1004,28,0,28,28,0,0,1,0,0,27,0,27,0,0.0,0.0,3.571428571428571,96.42857142857143,0.0,96.42857142857143,0.0
gRNA_10040,1291,23,1268,1265,0,3,509,0,0,759,1,754,4,0.0,0.0,40.14195583596214,59.858044164037864,0.07886435331230283,59.46372239747634,0.31545741324921134
gRNA_10041,558,0,558,296,262,0,4,0,262,554,1,551,2,0.0,46.95340501792115,0.7168458781362007,99.2831541218638,0.17921146953405018,98.74551971326166,0.35842293906810035
gRNA_10042,162,0,162,0,162,0,0,3,162,159,0,158,1,1.8518518518518516,100.0,0.0,98.14814814814815,0.0,97.53086419753086,0.6172839506172839
gRNA_10043,948,0,948,556,391,1,8,0,391,940,0,932,8,0.0,41.244725738396625,0.8438818565400843,99.15611814345992,0.0,98.31223628691983,0.8438818565400843
