Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,144,0,144,22,122,0,5,73,122,66,0,53,13,50.69444444444444,84.72222222222221,3.4722222222222223,45.83333333333333,0.0,36.80555555555556,9.027777777777777
gRNA_100,630,0,630,630,0,0,566,0,0,64,0,63,1,0.0,0.0,89.84126984126985,10.158730158730158,0.0,10.0,0.15873015873015872
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,4379,0,4379,4360,19,0,110,2,19,4267,5,4260,2,0.04567252797442339,0.43388901575702216,2.511989038593286,97.44233843343228,0.11418131993605847,97.28248458552181,0.04567252797442339
gRNA_10001,34,0,34,34,0,0,1,0,0,33,1,32,0,0.0,0.0,2.941176470588235,97.05882352941177,2.941176470588235,94.11764705882352,0.0
gRNA_10002,13,0,13,13,0,0,0,0,0,13,0,13,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10003,1271,0,1271,1266,4,1,0,0,4,1271,0,1268,3,0.0,0.3147128245476003,0.0,100.0,0.0,99.7639653815893,0.23603461841070023
gRNA_10004,337,0,337,279,57,1,3,6,57,328,0,327,1,1.7804154302670623,16.913946587537094,0.8902077151335311,97.3293768545994,0.0,97.03264094955489,0.2967359050445104
gRNA_10005,5919,0,5919,5917,1,1,2754,1,1,3164,0,3160,4,0.0168947457340767,0.0168947457340767,46.52812975164724,53.45497550261869,0.0,53.38739651968238,0.0675789829363068
gRNA_10006,1064,0,1064,1059,4,1,122,0,4,942,0,941,1,0.0,0.37593984962406013,11.466165413533833,88.53383458646617,0.0,88.43984962406014,0.09398496240601503
gRNA_10007,58,0,58,18,40,0,1,0,40,57,0,57,0,0.0,68.96551724137932,1.7241379310344827,98.27586206896551,0.0,98.27586206896551,0.0
gRNA_10008,920,0,920,2,918,0,0,16,918,904,0,903,1,1.7391304347826086,99.78260869565217,0.0,98.26086956521739,0.0,98.15217391304348,0.10869565217391304
gRNA_10009,4127,0,4127,76,4046,5,1,1594,4046,2532,3,2518,11,38.62369760116307,98.03731524109523,0.0242306760358614,61.35207172280107,0.0726920281075842,61.012842258299,0.2665374363944754
gRNA_1001,4,0,4,4,0,0,0,0,0,4,0,4,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,96,0,96,96,0,0,0,0,0,96,0,96,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10011,940,0,940,12,928,0,5,518,928,417,0,416,1,55.1063829787234,98.72340425531915,0.5319148936170213,44.361702127659576,0.0,44.25531914893617,0.10638297872340426
gRNA_10012,1179,0,1179,199,980,0,0,4,980,1175,3,1170,2,0.33927056827820185,83.12128922815945,0.0,99.66072943172179,0.2544529262086514,99.23664122137404,0.16963528413910092
gRNA_10013,482,0,482,476,5,1,108,2,5,372,0,370,2,0.4149377593360996,1.0373443983402488,22.40663900414938,77.17842323651453,0.0,76.76348547717843,0.4149377593360996
gRNA_10014,118,0,118,0,118,0,0,36,118,82,1,80,1,30.508474576271187,100.0,0.0,69.49152542372882,0.847457627118644,67.79661016949152,0.847457627118644
gRNA_10015,19,0,19,19,0,0,2,0,0,17,0,17,0,0.0,0.0,10.526315789473683,89.47368421052632,0.0,89.47368421052632,0.0
gRNA_10016,580,0,580,18,562,0,0,7,562,573,0,572,1,1.206896551724138,96.89655172413794,0.0,98.79310344827587,0.0,98.62068965517241,0.1724137931034483
gRNA_10017,998,0,998,1,996,1,0,9,996,989,0,986,3,0.9018036072144289,99.79959919839679,0.0,99.09819639278558,0.0,98.79759519038076,0.30060120240480964
gRNA_10018,317,0,317,247,70,0,31,56,70,230,0,230,0,17.665615141955836,22.082018927444793,9.779179810725552,72.55520504731862,0.0,72.55520504731862,0.0
gRNA_10019,10972,1,10971,10634,334,3,51,77,334,10843,3,10831,9,0.7018503326952876,3.0443897548081305,0.46486190866830734,98.8332877586364,0.027344818156959255,98.72390848600857,0.08203445447087777
gRNA_1002,146,0,146,103,42,1,0,9,42,137,0,136,1,6.164383561643835,28.767123287671232,0.0,93.83561643835617,0.0,93.15068493150685,0.684931506849315
gRNA_10020,58,0,58,0,58,0,0,11,58,47,0,47,0,18.96551724137931,100.0,0.0,81.03448275862068,0.0,81.03448275862068,0.0
gRNA_10021,992,0,992,0,992,0,0,583,992,409,4,405,0,58.77016129032258,100.0,0.0,41.229838709677416,0.4032258064516129,40.82661290322581,0.0
gRNA_10022,165,0,165,155,10,0,0,0,10,165,0,165,0,0.0,6.0606060606060606,0.0,100.0,0.0,100.0,0.0
gRNA_10023,511,0,511,409,102,0,63,1,102,447,0,447,0,0.19569471624266144,19.960861056751465,12.32876712328767,87.47553816046967,0.0,87.47553816046967,0.0
gRNA_10024,12,0,12,0,11,1,0,0,11,12,0,11,1,0.0,91.66666666666666,0.0,100.0,0.0,91.66666666666666,8.333333333333332
gRNA_10025,1083,0,1083,1060,22,1,123,0,22,960,0,958,2,0.0,2.0313942751615883,11.357340720221606,88.64265927977839,0.0,88.45798707294551,0.18467220683287164
gRNA_10026,15,0,15,14,0,1,8,0,0,7,0,6,1,0.0,0.0,53.333333333333336,46.666666666666664,0.0,40.0,6.666666666666667
gRNA_10027,8100,0,8100,7589,507,4,0,0,507,8100,3501,1243,3356,0.0,6.259259259259259,0.0,100.0,43.22222222222222,15.345679012345679,41.432098765432094
gRNA_10028,557,0,557,546,7,4,47,6,7,504,0,500,4,1.0771992818671454,1.2567324955116697,8.43806104129264,90.48473967684022,0.0,89.76660682226212,0.718132854578097
gRNA_10029,574,0,574,571,3,0,161,1,3,412,0,412,0,0.17421602787456447,0.5226480836236934,28.04878048780488,71.77700348432056,0.0,71.77700348432056,0.0
gRNA_1003,8,0,8,5,3,0,0,3,3,5,0,4,1,37.5,37.5,0.0,62.5,0.0,50.0,12.5
gRNA_10030,121,2,119,1,116,2,0,49,116,70,0,68,2,41.17647058823529,97.47899159663865,0.0,58.82352941176471,0.0,57.14285714285714,1.680672268907563
gRNA_10031,1409,0,1409,1409,0,0,69,0,0,1340,1,1338,1,0.0,0.0,4.897090134847409,95.10290986515258,0.07097232079488999,94.96096522356281,0.07097232079488999
gRNA_10032,2000,0,2000,4,1993,3,0,0,1993,2000,0,1996,4,0.0,99.65,0.0,100.0,0.0,99.8,0.2
gRNA_10033,134,0,134,5,116,13,0,0,116,134,0,119,15,0.0,86.56716417910447,0.0,100.0,0.0,88.80597014925374,11.194029850746269
gRNA_10034,15,0,15,8,7,0,0,1,7,14,0,14,0,6.666666666666667,46.666666666666664,0.0,93.33333333333333,0.0,93.33333333333333,0.0
gRNA_10035,44,0,44,43,1,0,36,0,1,8,0,8,0,0.0,2.272727272727273,81.81818181818183,18.181818181818183,0.0,18.181818181818183,0.0
