Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,4819,0,4819,4437,376,6,449,1,376,4369,14,1279,3076,0.020751193193608634,7.802448640796846,9.317285743930276,90.66196306287611,0.2905167047105208,26.54077609462544,63.830670263540156
gRNA_100,7,0,7,7,0,0,6,0,0,1,0,1,0,0.0,0.0,85.71428571428571,14.285714285714285,0.0,14.285714285714285,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,808,0,808,807,1,0,17,0,1,791,0,789,2,0.0,0.12376237623762376,2.103960396039604,97.89603960396039,0.0,97.64851485148515,0.24752475247524752
gRNA_10001,49,0,49,49,0,0,1,0,0,48,0,48,0,0.0,0.0,2.0408163265306123,97.95918367346938,0.0,97.95918367346938,0.0
gRNA_10002,8,0,8,8,0,0,1,0,0,7,0,7,0,0.0,0.0,12.5,87.5,0.0,87.5,0.0
gRNA_10003,1333,0,1333,1163,168,2,0,0,168,1333,0,1330,3,0.0,12.603150787696924,0.0,100.0,0.0,99.77494373593399,0.22505626406601648
gRNA_10004,525,0,525,525,0,0,8,0,0,517,3,513,1,0.0,0.0,1.5238095238095237,98.47619047619047,0.5714285714285714,97.71428571428571,0.19047619047619047
gRNA_10005,893,0,893,893,0,0,678,0,0,215,2,213,0,0.0,0.0,75.92385218365062,24.076147816349383,0.22396416573348266,23.852183650615903,0.0
gRNA_10006,287,0,287,283,4,0,27,2,4,258,0,258,0,0.6968641114982579,1.3937282229965158,9.40766550522648,89.89547038327527,0.0,89.89547038327527,0.0
gRNA_10007,849,0,849,1,845,3,0,0,845,849,0,844,5,0.0,99.52885747938751,0.0,100.0,0.0,99.41107184923439,0.5889281507656066
gRNA_10008,6273,0,6273,1,6267,5,0,322,6267,5951,1,5934,16,5.133110154630958,99.90435198469632,0.0,94.86688984536904,0.015941335883947073,94.59588713534194,0.25506137414315316
gRNA_10009,639,1,638,3,634,1,0,16,634,622,0,619,3,2.507836990595611,99.37304075235109,0.0,97.4921630094044,0.0,97.02194357366771,0.4702194357366771
gRNA_1001,308,0,308,308,0,0,0,0,0,308,0,308,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,69,0,69,69,0,0,0,0,0,69,0,69,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10011,6,0,6,0,6,0,0,5,6,1,0,1,0,83.33333333333334,100.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0
gRNA_10012,2997,0,2997,22,2974,1,0,12,2974,2985,2,2980,3,0.40040040040040037,99.23256589923255,0.0,99.5995995995996,0.06673340006673341,99.43276609943277,0.10010010010010009
gRNA_10013,8,0,8,6,2,0,1,1,2,6,0,6,0,12.5,25.0,12.5,75.0,0.0,75.0,0.0
gRNA_10014,3461,0,3461,1,3459,1,0,963,3459,2498,2,2494,2,27.824328228835597,99.94221323316961,0.0,72.1756717711644,0.057786766830395846,72.06009823750361,0.057786766830395846
gRNA_10015,12,0,12,11,1,0,0,0,1,12,0,12,0,0.0,8.333333333333332,0.0,100.0,0.0,100.0,0.0
gRNA_10016,883,0,883,11,872,0,0,366,872,517,1,516,0,41.449603624009065,98.75424688561722,0.0,58.55039637599094,0.11325028312570783,58.437146092865234,0.0
gRNA_10017,757,0,757,150,606,1,1,269,606,487,3,483,1,35.53500660501982,80.05284015852048,0.13210039630118892,64.33289299867899,0.3963011889035667,63.80449141347424,0.13210039630118892
gRNA_10018,2,0,2,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10019,7378,0,7378,3158,4217,3,38,2,4217,7338,7,7322,9,0.02710761724044456,57.15641095147737,0.5150447275684468,99.45784765519112,0.09487666034155598,99.24098671726756,0.12198427758200055
gRNA_1002,12,0,12,7,5,0,0,1,5,11,1,9,1,8.333333333333332,41.66666666666667,0.0,91.66666666666666,8.333333333333332,75.0,8.333333333333332
gRNA_10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,62,0,62,0,61,1,0,38,61,24,0,23,1,61.29032258064516,98.38709677419355,0.0,38.70967741935484,0.0,37.096774193548384,1.6129032258064515
gRNA_10022,1667,0,1667,22,1644,1,0,1,1644,1666,0,1664,2,0.05998800239952009,98.62027594481104,0.0,99.94001199760048,0.0,99.82003599280144,0.11997600479904018
gRNA_10023,2,0,2,1,1,0,0,0,1,2,0,1,1,0.0,50.0,0.0,100.0,0.0,50.0,50.0
gRNA_10024,1126,0,1126,0,1126,0,0,0,1126,1126,0,1124,2,0.0,100.0,0.0,100.0,0.0,99.82238010657194,0.17761989342806395
gRNA_10025,3035,0,3035,2741,293,1,174,0,293,2861,0,2850,11,0.0,9.654036243822075,5.733113673805601,94.2668863261944,0.0,93.90444810543657,0.3624382207578254
gRNA_10026,1469,0,1469,1162,0,307,527,0,0,942,1,634,307,0.0,0.0,35.874744724302246,64.12525527569775,0.06807351940095302,43.15861130020422,20.89857045609258
gRNA_10027,335,0,335,31,304,0,0,0,304,335,1,332,2,0.0,90.74626865671642,0.0,100.0,0.2985074626865672,99.1044776119403,0.5970149253731344
gRNA_10028,1683,0,1683,991,690,2,87,576,690,1020,0,1017,3,34.22459893048128,40.998217468805706,5.169340463458111,60.60606060606061,0.0,60.42780748663101,0.17825311942959002
gRNA_10029,20,0,20,11,9,0,2,0,9,18,0,18,0,0.0,45.0,10.0,90.0,0.0,90.0,0.0
gRNA_1003,544,0,544,16,528,0,0,333,528,211,2,209,0,61.21323529411765,97.05882352941177,0.0,38.786764705882355,0.3676470588235294,38.419117647058826,0.0
gRNA_10030,2237,1,2236,7,2228,1,2,1020,2228,1214,2,1210,2,45.61717352415027,99.6422182468694,0.08944543828264759,54.29338103756708,0.08944543828264759,54.1144901610018,0.08944543828264759
gRNA_10031,1489,0,1489,1488,1,0,76,0,1,1413,1,1412,0,0.0,0.0671591672263264,5.104096709200806,94.8959032907992,0.0671591672263264,94.82874412357287,0.0
gRNA_10032,2005,0,2005,42,1903,60,0,0,1903,2005,0,1939,66,0.0,94.91271820448878,0.0,100.0,0.0,96.70822942643392,3.291770573566085
gRNA_10033,14,0,14,4,10,0,0,0,10,14,0,13,1,0.0,71.42857142857143,0.0,100.0,0.0,92.85714285714286,7.142857142857142
gRNA_10034,65,0,65,64,1,0,1,0,1,64,0,64,0,0.0,1.5384615384615385,1.5384615384615385,98.46153846153847,0.0,98.46153846153847,0.0
gRNA_10035,5918,0,5918,5742,171,5,4692,143,171,1083,4,1070,9,2.41635687732342,2.88948969246367,79.28354173707334,18.30010138560324,0.06759040216289286,18.080432578573845,0.15207840486650895
gRNA_10036,2,0,2,1,1,0,1,0,1,1,0,1,0,0.0,50.0,50.0,50.0,0.0,50.0,0.0
gRNA_10037,6,0,6,3,3,0,0,0,3,6,0,6,0,0.0,50.0,0.0,100.0,0.0,100.0,0.0
gRNA_10038,149,0,149,141,8,0,0,2,8,147,0,147,0,1.342281879194631,5.369127516778524,0.0,98.65771812080537,0.0,98.65771812080537,0.0
gRNA_10039,10,0,10,4,6,0,0,0,6,10,0,10,0,0.0,60.0,0.0,100.0,0.0,100.0,0.0
gRNA_1004,3531,0,3531,3525,1,5,32,0,1,3499,0,3492,7,0.0,0.02832058906825262,0.9062588501840838,99.09374114981591,0.0,98.89549702633815,0.19824412347776835
gRNA_10040,512,2,510,508,2,0,0,0,2,510,0,509,1,0.0,0.39215686274509803,0.0,100.0,0.0,99.80392156862746,0.19607843137254902
gRNA_10041,5662,0,5662,8,5643,11,0,0,5643,5662,1,5643,18,0.0,99.66442953020133,0.0,100.0,0.017661603673613562,99.66442953020133,0.31790886612504415
gRNA_10042,10,0,10,1,9,0,0,0,9,10,0,9,1,0.0,90.0,0.0,100.0,0.0,90.0,10.0
gRNA_10043,155,0,155,7,148,0,0,0,148,155,0,149,6,0.0,95.48387096774194,0.0,100.0,0.0,96.12903225806451,3.870967741935484
gRNA_10044,42,1,41,0,41,0,0,0,41,41,1,40,0,0.0,100.0,0.0,100.0,2.4390243902439024,97.5609756097561,0.0
gRNA_10045,1825,0,1825,683,1139,3,81,1,1139,1743,1,1738,4,0.0547945205479452,62.41095890410959,4.438356164383562,95.5068493150685,0.0547945205479452,95.23287671232876,0.2191780821917808
gRNA_10046,1406,0,1406,1,1405,0,0,0,1405,1406,0,1405,1,0.0,99.92887624466572,0.0,100.0,0.0,99.92887624466572,0.07112375533428165
gRNA_10047,4677,0,4677,4667,9,1,2,6,9,4669,0,4665,4,0.12828736369467605,0.19243104554201412,0.04276245456489202,99.82895018174042,0.0,99.74342527261065,0.08552490912978404
gRNA_10048,7,0,7,5,1,1,0,0,1,7,1,5,1,0.0,14.285714285714285,0.0,100.0,14.285714285714285,71.42857142857143,14.285714285714285
gRNA_10049,2,0,2,0,2,0,0,2,2,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_1005,24,0,24,21,1,2,15,0,1,9,0,7,2,0.0,4.166666666666666,62.5,37.5,0.0,29.166666666666668,8.333333333333332
gRNA_10050,4460,1878,2582,2574,0,8,2372,0,0,210,6,196,8,0.0,0.0,91.86676994577847,8.133230054221533,0.23237800154918667,7.591014717273431,0.3098373353989156
gRNA_10051,71,1,70,70,0,0,65,0,0,5,0,5,0,0.0,0.0,92.85714285714286,7.142857142857142,0.0,7.142857142857142,0.0
gRNA_10052,2305,1,2304,2301,1,2,0,0,1,2304,0,2296,8,0.0,0.043402777777777776,0.0,100.0,0.0,99.65277777777779,0.3472222222222222
gRNA_10053,461,0,461,337,124,0,31,1,124,429,0,429,0,0.21691973969631237,26.89804772234273,6.724511930585683,93.058568329718,0.0,93.058568329718,0.0
gRNA_10054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10056,1,0,1,0,1,0,0,0,1,1,0,1,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10057,1114,0,1114,1114,0,0,187,0,0,927,0,926,1,0.0,0.0,16.786355475763017,83.21364452423698,0.0,83.12387791741472,0.08976660682226212
gRNA_10058,727,0,727,727,0,0,199,0,0,528,0,528,0,0.0,0.0,27.372764786795052,72.62723521320495,0.0,72.62723521320495,0.0
gRNA_10059,392,0,392,387,4,1,219,1,4,172,0,171,1,0.25510204081632654,1.0204081632653061,55.86734693877551,43.87755102040816,0.0,43.62244897959184,0.25510204081632654
gRNA_1006,451,0,451,444,7,0,305,1,7,145,0,144,1,0.22172949002217296,1.5521064301552108,67.62749445676275,32.15077605321508,0.0,31.9290465631929,0.22172949002217296
gRNA_10060,21,0,21,20,1,0,4,0,1,17,0,17,0,0.0,4.761904761904762,19.047619047619047,80.95238095238095,0.0,80.95238095238095,0.0
gRNA_10061,60,0,60,57,3,0,31,0,3,29,2,27,0,0.0,5.0,51.66666666666667,48.333333333333336,3.3333333333333335,45.0,0.0
gRNA_10062,853,2,851,2,849,0,1,5,849,845,0,845,0,0.5875440658049353,99.76498237367802,0.11750881316098707,99.29494712103408,0.0,99.29494712103408,0.0
