Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_100,402,0,402,402,0,0,353,0,0,49,0,49,0,0.0,0.0,87.81094527363184,12.189054726368159,0.0,12.189054726368159,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,136,0,136,4,132,0,0,41,132,95,0,94,1,30.14705882352941,97.05882352941177,0.0,69.85294117647058,0.0,69.11764705882352,0.7352941176470588
gRNA_10001,180,0,180,180,0,0,14,0,0,166,0,165,1,0.0,0.0,7.777777777777778,92.22222222222223,0.0,91.66666666666666,0.5555555555555556
gRNA_10002,97,0,97,97,0,0,1,0,0,96,0,95,1,0.0,0.0,1.0309278350515463,98.96907216494846,0.0,97.9381443298969,1.0309278350515463
gRNA_10003,104,0,104,59,45,0,18,0,45,86,0,86,0,0.0,43.269230769230774,17.307692307692307,82.6923076923077,0.0,82.6923076923077,0.0
gRNA_10004,657,0,657,657,0,0,5,0,0,652,0,651,1,0.0,0.0,0.76103500761035,99.23896499238964,0.0,99.08675799086758,0.15220700152207
gRNA_10005,389,0,389,388,0,1,284,0,0,105,0,104,1,0.0,0.0,73.00771208226222,26.99228791773779,0.0,26.735218508997427,0.2570694087403599
gRNA_10006,2815,0,2815,2814,1,0,359,0,1,2456,2,2451,3,0.0,0.035523978685612786,12.753108348134992,87.24689165186501,0.07104795737122557,87.06927175843695,0.10657193605683836
gRNA_10007,2558,0,2558,1961,596,1,0,0,596,2558,0,2552,6,0.0,23.29945269741986,0.0,100.0,0.0,99.76544175136826,0.23455824863174357
gRNA_10008,6000,1,5999,1,5995,3,0,100,5995,5899,1,5884,14,1.6669444907484579,99.93332222037006,0.0,98.33305550925154,0.01666944490748458,98.08301383563928,0.2333722287047841
gRNA_10009,129,0,129,4,125,0,0,71,125,58,0,57,1,55.03875968992248,96.89922480620154,0.0,44.96124031007752,0.0,44.18604651162791,0.7751937984496124
gRNA_1001,150,0,150,148,2,0,1,0,2,149,0,149,0,0.0,1.3333333333333335,0.6666666666666667,99.33333333333333,0.0,99.33333333333333,0.0
gRNA_10010,12,0,12,12,0,0,0,0,0,12,0,12,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10011,10,0,10,1,9,0,1,7,9,2,0,2,0,70.0,90.0,10.0,20.0,0.0,20.0,0.0
gRNA_10012,166,0,166,30,136,0,1,2,136,163,12,149,2,1.2048192771084338,81.92771084337349,0.6024096385542169,98.19277108433735,7.228915662650602,89.7590361445783,1.2048192771084338
gRNA_10013,256,0,256,38,218,0,13,144,218,99,0,99,0,56.25,85.15625,5.078125,38.671875,0.0,38.671875,0.0
gRNA_10014,588,0,588,195,391,2,0,97,391,491,141,334,16,16.49659863945578,66.49659863945578,0.0,83.50340136054422,23.97959183673469,56.80272108843537,2.7210884353741496
gRNA_10015,27,0,27,27,0,0,2,0,0,25,0,25,0,0.0,0.0,7.4074074074074066,92.5925925925926,0.0,92.5925925925926,0.0
gRNA_10016,3453,0,3453,3173,278,2,3,104,278,3346,2,3336,8,3.0118737329858094,8.050970170865913,0.08688097306689835,96.9012452939473,0.057920648711265565,96.61164205039097,0.23168259484506226
gRNA_10017,7501,0,7501,550,6947,4,2,3198,6947,4301,11,4280,10,42.63431542461005,92.61431809092122,0.026663111585121982,57.339021463804826,0.1466471137181709,57.059058792161046,0.13331555792560992
gRNA_10018,150,0,150,147,3,0,12,2,3,136,0,135,1,1.3333333333333335,2.0,8.0,90.66666666666666,0.0,90.0,0.6666666666666667
gRNA_10019,770,0,770,123,646,1,1,0,646,769,0,766,3,0.0,83.8961038961039,0.12987012987012986,99.87012987012987,0.0,99.48051948051948,0.38961038961038963
gRNA_1002,1154,0,1154,4,1150,0,2,585,1150,567,0,567,0,50.69324090121318,99.65337954939342,0.17331022530329288,49.13344887348354,0.0,49.13344887348354,0.0
gRNA_10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,118,18,100,1,97,2,0,66,97,34,0,31,3,66.0,97.0,0.0,34.0,0.0,31.0,3.0
gRNA_10022,406,0,406,246,160,0,0,0,160,406,0,355,51,0.0,39.40886699507389,0.0,100.0,0.0,87.4384236453202,12.561576354679804
gRNA_10023,66,0,66,16,50,0,3,0,50,63,0,63,0,0.0,75.75757575757575,4.545454545454546,95.45454545454545,0.0,95.45454545454545,0.0
gRNA_10024,738,0,738,302,436,0,21,14,436,703,0,607,96,1.8970189701897018,59.078590785907856,2.8455284552845526,95.25745257452574,0.0,82.24932249322492,13.008130081300814
gRNA_10025,1310,0,1310,240,1068,2,2,0,1068,1308,0,1305,3,0.0,81.5267175572519,0.15267175572519084,99.84732824427482,0.0,99.61832061068702,0.22900763358778628
