Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,189,0,189,87,57,45,17,29,57,143,0,97,46,15.343915343915343,30.158730158730158,8.994708994708994,75.66137566137566,0.0,51.32275132275132,24.33862433862434
gRNA_100,115,0,115,115,0,0,96,0,0,19,0,19,0,0.0,0.0,83.47826086956522,16.52173913043478,0.0,16.52173913043478,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,758,0,758,758,0,0,18,0,0,740,1,596,143,0.0,0.0,2.3746701846965697,97.62532981530343,0.13192612137203166,78.62796833773086,18.86543535620053
gRNA_10001,387,0,387,387,0,0,1,0,0,386,0,386,0,0.0,0.0,0.2583979328165375,99.74160206718346,0.0,99.74160206718346,0.0
gRNA_10002,179,0,179,179,0,0,12,0,0,167,0,167,0,0.0,0.0,6.70391061452514,93.29608938547486,0.0,93.29608938547486,0.0
gRNA_10003,413,0,413,13,400,0,2,0,400,411,0,411,0,0.0,96.85230024213075,0.48426150121065376,99.51573849878935,0.0,99.51573849878935,0.0
gRNA_10004,262,0,262,232,29,1,2,0,29,260,0,259,1,0.0,11.068702290076336,0.7633587786259541,99.23664122137404,0.0,98.85496183206108,0.38167938931297707
gRNA_10005,957,68,889,817,0,72,213,0,0,676,1,601,74,0.0,0.0,23.95950506186727,76.04049493813272,0.11248593925759282,67.60404949381328,8.323959505061868
gRNA_10006,1946,0,1946,1803,103,40,162,21,103,1763,0,1722,41,1.079136690647482,5.292908530318603,8.324768756423433,90.59609455292909,0.0,88.48920863309353,2.1068859198355603
gRNA_10007,1041,0,1041,169,872,0,24,0,872,1017,0,1013,4,0.0,83.76560999039386,2.3054755043227666,97.69452449567724,0.0,97.31027857829011,0.38424591738712777
gRNA_10008,1108,2,1106,70,820,216,2,62,820,1042,0,790,252,5.605786618444846,74.14104882459313,0.18083182640144665,94.2133815551537,0.0,71.42857142857143,22.78481012658228
gRNA_10009,365,98,267,74,192,1,0,64,192,203,0,194,9,23.970037453183522,71.91011235955057,0.0,76.02996254681648,0.0,72.65917602996255,3.3707865168539324
gRNA_1001,80,0,80,80,0,0,0,0,0,80,0,79,1,0.0,0.0,0.0,100.0,0.0,98.75,1.25
gRNA_10010,43,0,43,41,2,0,0,0,2,43,0,43,0,0.0,4.651162790697675,0.0,100.0,0.0,100.0,0.0
gRNA_10011,294,10,284,37,247,0,18,125,247,141,0,141,0,44.014084507042256,86.97183098591549,6.338028169014084,49.647887323943664,0.0,49.647887323943664,0.0
gRNA_10012,2109,0,2109,54,2055,0,0,13,2055,2096,2,2091,3,0.6164058795637744,97.43954480796586,0.0,99.38359412043623,0.0948316737790422,99.14651493598862,0.1422475106685633
gRNA_10013,253,0,253,96,3,154,18,2,3,233,0,79,154,0.7905138339920948,1.185770750988142,7.114624505928854,92.09486166007905,0.0,31.225296442687743,60.86956521739131
gRNA_10014,1533,0,1533,122,1409,2,0,253,1409,1280,155,975,150,16.503587736464446,91.91128506196999,0.0,83.49641226353555,10.110893672537507,63.600782778864975,9.784735812133071
gRNA_10015,389,0,389,386,2,1,34,1,2,354,1,352,1,0.2570694087403599,0.5141388174807198,8.740359897172237,91.00257069408741,0.2570694087403599,90.48843187660668,0.2570694087403599
gRNA_10016,732,0,732,553,179,0,0,12,179,720,183,301,236,1.639344262295082,24.453551912568305,0.0,98.36065573770492,25.0,41.12021857923497,32.240437158469945
gRNA_10017,846,0,846,172,673,1,1,247,673,598,0,596,2,29.196217494089833,79.55082742316785,0.1182033096926714,70.6855791962175,0.0,70.44917257683215,0.2364066193853428
gRNA_10018,353,0,353,345,8,0,41,7,8,305,4,301,0,1.9830028328611897,2.26628895184136,11.614730878186968,86.40226628895185,1.13314447592068,85.26912181303116,0.0
gRNA_10019,1682,0,1682,1170,512,0,25,120,512,1537,2,1535,0,7.13436385255648,30.439952437574313,1.4863258026159334,91.37931034482759,0.11890606420927466,91.26040428061832,0.0
gRNA_1002,505,0,505,144,337,24,21,92,337,392,0,317,75,18.217821782178216,66.73267326732673,4.158415841584159,77.62376237623762,0.0,62.772277227722775,14.85148514851485
gRNA_10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,249,0,249,0,249,0,0,152,249,97,1,96,0,61.044176706827315,100.0,0.0,38.95582329317269,0.4016064257028112,38.55421686746988,0.0
gRNA_10022,510,0,510,19,490,1,0,3,490,507,0,504,3,0.5882352941176471,96.07843137254902,0.0,99.41176470588235,0.0,98.82352941176471,0.5882352941176471
gRNA_10023,117,90,27,0,0,27,0,0,0,27,0,0,27,0.0,0.0,0.0,100.0,0.0,0.0,100.0
gRNA_10024,119,0,119,0,119,0,0,0,119,119,0,119,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10025,1171,0,1171,1143,25,3,151,0,25,1020,0,1016,4,0.0,2.134927412467976,12.894961571306576,87.10503842869343,0.0,86.76345004269855,0.3415883859948762
gRNA_10026,70,0,70,70,0,0,38,0,0,32,0,32,0,0.0,0.0,54.285714285714285,45.714285714285715,0.0,45.714285714285715,0.0
gRNA_10027,394,0,394,392,2,0,0,0,2,394,0,394,0,0.0,0.5076142131979695,0.0,100.0,0.0,100.0,0.0
gRNA_10028,1002,0,1002,836,161,5,82,132,161,788,1,781,6,13.17365269461078,16.067864271457086,8.183632734530939,78.64271457085829,0.09980039920159679,77.9441117764471,0.5988023952095809
gRNA_10029,1898,0,1898,646,1250,2,197,0,1250,1701,3,1257,441,0.0,65.85879873551106,10.379346680716543,89.62065331928346,0.15806111696522657,66.22760800842993,23.2349841938883
gRNA_1003,46,0,46,32,14,0,0,10,14,36,0,6,30,21.73913043478261,30.434782608695656,0.0,78.26086956521739,0.0,13.043478260869565,65.21739130434783
gRNA_10030,1722,4,1718,48,1669,1,10,837,1669,871,0,869,2,48.71944121071013,97.14784633294529,0.5820721769499418,50.698486612339934,0.0,50.58207217694994,0.11641443538998836
gRNA_10031,854,0,854,854,0,0,54,0,0,800,0,798,2,0.0,0.0,6.323185011709602,93.6768149882904,0.0,93.44262295081968,0.234192037470726
gRNA_10032,689,81,608,23,585,0,0,0,585,608,0,604,4,0.0,96.2171052631579,0.0,100.0,0.0,99.3421052631579,0.6578947368421052
gRNA_10033,1171,0,1171,247,922,2,0,0,922,1171,13,1033,125,0.0,78.73612297181896,0.0,100.0,1.1101622544833476,88.21520068317677,10.67463706233988
gRNA_10034,74,0,74,27,46,1,1,0,46,73,0,72,1,0.0,62.16216216216216,1.3513513513513513,98.64864864864865,0.0,97.2972972972973,1.3513513513513513
gRNA_10035,712,0,712,653,58,1,530,48,58,134,0,132,2,6.741573033707865,8.146067415730338,74.43820224719101,18.820224719101123,0.0,18.53932584269663,0.2808988764044944
gRNA_10036,285,0,285,0,285,0,0,153,285,132,0,132,0,53.68421052631579,100.0,0.0,46.31578947368421,0.0,46.31578947368421,0.0
gRNA_10037,157,0,157,151,6,0,0,1,6,156,0,156,0,0.6369426751592357,3.821656050955414,0.0,99.36305732484077,0.0,99.36305732484077,0.0
gRNA_10038,2301,0,2301,934,1366,1,90,604,1366,1607,5,1601,1,26.249456757931334,59.36549326379835,3.911342894393742,69.83920034767492,0.21729682746631898,69.57844415471534,0.0434593654932638
gRNA_10039,640,0,640,465,175,0,0,0,175,640,0,639,1,0.0,27.34375,0.0,100.0,0.0,99.84375,0.15625
gRNA_1004,48,0,48,48,0,0,0,0,0,48,0,48,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10040,201,0,201,29,171,1,0,0,171,201,27,172,2,0.0,85.07462686567165,0.0,100.0,13.432835820895523,85.57213930348259,0.9950248756218906
gRNA_10041,228,0,228,62,166,0,0,0,166,228,0,227,1,0.0,72.80701754385966,0.0,100.0,0.0,99.56140350877193,0.43859649122807015
gRNA_10042,50,0,50,0,50,0,0,0,50,50,1,49,0,0.0,100.0,0.0,100.0,2.0,98.0,0.0
gRNA_10043,361,0,361,67,291,3,7,0,291,354,0,299,55,0.0,80.60941828254848,1.9390581717451523,98.06094182825484,0.0,82.82548476454294,15.23545706371191
gRNA_10044,73,0,73,39,34,0,0,0,34,73,0,34,39,0.0,46.57534246575342,0.0,100.0,0.0,46.57534246575342,53.42465753424658
gRNA_10045,587,315,272,192,78,2,25,1,78,246,0,244,2,0.3676470588235294,28.676470588235293,9.191176470588236,90.44117647058823,0.0,89.70588235294117,0.7352941176470588
gRNA_10046,534,22,512,0,512,0,0,0,512,512,0,512,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10047,1754,0,1754,1297,456,1,392,278,456,1084,165,810,109,15.849486887115166,25.997719498289623,22.34891676168757,61.80159635119726,9.407069555302167,46.18015963511973,6.214367160775371
gRNA_10048,382,0,382,187,190,5,0,0,190,382,0,377,5,0.0,49.73821989528796,0.0,100.0,0.0,98.69109947643979,1.3089005235602094
gRNA_10049,1,0,1,0,1,0,0,1,1,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
gRNA_1005,146,5,141,1,28,112,1,0,28,140,0,28,112,0.0,19.858156028368796,0.7092198581560284,99.29078014184397,0.0,19.858156028368796,79.43262411347519
gRNA_10050,1537,0,1537,1537,0,0,1082,0,0,455,8,444,3,0.0,0.0,70.39687703318153,29.60312296681848,0.520494469746259,28.887443070917374,0.1951854261548471
gRNA_10051,910,0,910,867,42,1,762,39,42,109,2,106,1,4.285714285714286,4.615384615384616,83.73626373626374,11.978021978021978,0.21978021978021978,11.648351648351648,0.10989010989010989
gRNA_10052,883,0,883,740,0,143,28,0,0,855,0,662,193,0.0,0.0,3.1710079275198186,96.82899207248018,0.0,74.97168742921858,21.857304643261607
gRNA_10053,775,0,775,334,441,0,122,0,441,653,0,652,1,0.0,56.903225806451616,15.741935483870966,84.25806451612902,0.0,84.12903225806451,0.12903225806451613
gRNA_10054,93,0,93,0,93,0,0,0,93,93,0,93,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10055,235,0,235,74,160,1,0,2,160,233,0,232,1,0.851063829787234,68.08510638297872,0.0,99.14893617021276,0.0,98.72340425531915,0.425531914893617
gRNA_10056,965,0,965,501,463,1,204,0,463,761,0,759,2,0.0,47.979274611398964,21.139896373056995,78.860103626943,0.0,78.65284974093264,0.20725388601036268
gRNA_10057,1697,0,1697,1555,142,0,359,0,142,1338,197,915,226,0.0,8.36770771950501,21.154979375368296,78.8450206246317,11.608721272834414,53.91868002357101,13.317619328226282
gRNA_10058,321,0,321,313,8,0,12,0,8,309,0,309,0,0.0,2.4922118380062304,3.7383177570093453,96.26168224299066,0.0,96.26168224299066,0.0
gRNA_10059,61,0,61,16,45,0,10,28,45,23,0,9,14,45.90163934426229,73.77049180327869,16.39344262295082,37.704918032786885,0.0,14.754098360655737,22.950819672131146
gRNA_1006,332,0,332,226,106,0,1,70,106,261,0,261,0,21.084337349397593,31.92771084337349,0.30120481927710846,78.6144578313253,0.0,78.6144578313253,0.0
gRNA_10060,248,0,248,247,1,0,9,0,1,239,0,238,1,0.0,0.4032258064516129,3.6290322580645165,96.37096774193549,0.0,95.96774193548387,0.4032258064516129
gRNA_10061,626,0,626,509,117,0,231,70,117,325,0,325,0,11.182108626198083,18.69009584664537,36.90095846645367,51.91693290734825,0.0,51.91693290734825,0.0
gRNA_10062,1259,3,1256,110,1145,1,0,0,1145,1256,0,1254,2,0.0,91.1624203821656,0.0,100.0,0.0,99.84076433121018,0.15923566878980894
gRNA_10063,580,145,435,77,357,1,0,1,357,434,0,432,2,0.22988505747126436,82.06896551724138,0.0,99.77011494252874,0.0,99.3103448275862,0.45977011494252873
