Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,131,0,131,3,128,0,0,76,128,55,0,55,0,58.01526717557252,97.70992366412213,0.0,41.98473282442748,0.0,41.98473282442748,0.0
gRNA_100,8,0,8,8,0,0,8,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,672,0,672,671,1,0,13,0,1,659,0,655,4,0.0,0.1488095238095238,1.9345238095238095,98.06547619047619,0.0,97.47023809523809,0.5952380952380952
gRNA_10001,774,0,774,774,0,0,1,0,0,773,0,772,1,0.0,0.0,0.12919896640826875,99.87080103359173,0.0,99.74160206718346,0.12919896640826875
gRNA_10002,5570,0,5570,5562,2,6,1,0,2,5569,0,5549,20,0.0,0.03590664272890485,0.017953321364452424,99.98204667863556,0.0,99.6229802513465,0.3590664272890485
gRNA_10003,4,0,4,3,1,0,0,0,1,4,1,3,0,0.0,25.0,0.0,100.0,25.0,75.0,0.0
gRNA_10004,3,0,3,2,1,0,0,0,1,3,0,3,0,0.0,33.33333333333333,0.0,100.0,0.0,100.0,0.0
gRNA_10005,4431,0,4431,4427,2,2,3228,2,2,1201,8,1186,7,0.045136538027533285,0.045136538027533285,72.85037237643873,27.104491085533738,0.18054615211013314,26.765967050327237,0.1579778830963665
gRNA_10006,233,0,233,2,231,0,0,0,231,233,212,2,19,0.0,99.14163090128756,0.0,100.0,90.98712446351931,0.8583690987124464,8.15450643776824
gRNA_10007,188,0,188,186,1,1,0,0,1,188,0,187,1,0.0,0.5319148936170213,0.0,100.0,0.0,99.46808510638297,0.5319148936170213
gRNA_10008,23,1,22,0,19,3,0,4,19,18,1,14,3,18.181818181818183,86.36363636363636,0.0,81.81818181818183,4.545454545454546,63.63636363636363,13.636363636363635
gRNA_10009,3020,0,3020,2913,104,3,37,43,104,2940,10,2926,4,1.423841059602649,3.443708609271523,1.2251655629139073,97.35099337748345,0.33112582781456956,96.88741721854305,0.13245033112582782
gRNA_1001,3,0,3,0,3,0,0,0,3,3,0,3,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10011,750,0,750,1,749,0,0,403,749,347,4,343,0,53.733333333333334,99.86666666666667,0.0,46.266666666666666,0.5333333333333333,45.733333333333334,0.0
gRNA_10012,170,0,170,5,165,0,0,1,165,169,0,168,1,0.5882352941176471,97.05882352941177,0.0,99.41176470588235,0.0,98.82352941176471,0.5882352941176471
gRNA_10013,9290,0,9290,4,9279,7,0,5801,9279,3489,19,3455,15,62.44348762109796,99.8815931108719,0.0,37.55651237890205,0.20452099031216361,37.19052744886975,0.16146393972012918
gRNA_10014,16,0,16,0,16,0,0,5,16,11,1,10,0,31.25,100.0,0.0,68.75,6.25,62.5,0.0
gRNA_10015,3,0,3,3,0,0,1,0,0,2,0,2,0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,66.66666666666666,0.0
gRNA_10016,782,0,782,780,1,1,1,0,1,781,0,779,2,0.0,0.1278772378516624,0.1278772378516624,99.87212276214834,0.0,99.61636828644501,0.2557544757033248
gRNA_10017,3,0,3,0,3,0,0,0,3,3,0,3,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10018,3,0,3,2,1,0,1,1,1,1,0,1,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0
gRNA_10019,1333,0,1333,1331,1,1,59,0,1,1274,1,1272,1,0.0,0.07501875468867217,4.426106526631658,95.57389347336834,0.07501875468867217,95.423855963991,0.07501875468867217
gRNA_1002,323,0,323,1,322,0,0,276,322,47,0,47,0,85.44891640866872,99.69040247678018,0.0,14.551083591331269,0.0,14.551083591331269,0.0
gRNA_10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10022,11,0,11,8,3,0,0,0,3,11,0,10,1,0.0,27.27272727272727,0.0,100.0,0.0,90.9090909090909,9.090909090909092
gRNA_10023,4,0,4,4,0,0,1,0,0,3,0,3,0,0.0,0.0,25.0,75.0,0.0,75.0,0.0
gRNA_10024,4,2,2,1,1,0,0,0,1,2,0,2,0,0.0,50.0,0.0,100.0,0.0,100.0,0.0
gRNA_10025,2793,0,2793,2789,3,1,389,0,3,2404,5,2393,6,0.0,0.10741138560687433,13.927676333691371,86.07232366630862,0.17901897601145722,85.67848191908342,0.21482277121374865
gRNA_10026,84,0,84,84,0,0,33,0,0,51,0,51,0,0.0,0.0,39.285714285714285,60.71428571428571,0.0,60.71428571428571,0.0
gRNA_10027,71,0,71,71,0,0,1,0,0,70,0,70,0,0.0,0.0,1.4084507042253522,98.59154929577466,0.0,98.59154929577466,0.0
gRNA_10028,434,0,434,431,2,1,27,2,2,405,0,403,2,0.4608294930875576,0.4608294930875576,6.221198156682028,93.31797235023042,0.0,92.85714285714286,0.4608294930875576
gRNA_10029,169,0,169,169,0,0,3,0,0,166,0,166,0,0.0,0.0,1.7751479289940828,98.22485207100591,0.0,98.22485207100591,0.0
gRNA_1003,167,0,167,63,104,0,2,81,104,84,1,82,1,48.50299401197605,62.27544910179641,1.1976047904191618,50.29940119760479,0.5988023952095809,49.101796407185624,0.5988023952095809
gRNA_10030,22,0,22,1,18,3,0,8,18,14,0,11,3,36.36363636363637,81.81818181818183,0.0,63.63636363636363,0.0,50.0,13.636363636363635
gRNA_10031,8,0,8,8,0,0,1,0,0,7,0,7,0,0.0,0.0,12.5,87.5,0.0,87.5,0.0
gRNA_10032,9482,0,9482,13,9462,7,1,0,9462,9481,0,9446,35,0.0,99.78907403501371,0.01054629824931449,99.98945370175069,0.0,99.62033326302468,0.3691204387260072
gRNA_10033,14269,2,14267,17,103,14147,0,0,103,14267,1,6,14260,0.0,0.7219457489310998,0.0,100.0,0.007009182028457279,0.04205509217074367,99.95093572580079
gRNA_10034,2,0,2,0,2,0,0,0,2,2,0,2,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10035,209,0,209,209,0,0,164,0,0,45,0,45,0,0.0,0.0,78.4688995215311,21.5311004784689,0.0,21.5311004784689,0.0
gRNA_10036,268,0,268,0,267,1,0,1,267,267,0,266,1,0.3731343283582089,99.6268656716418,0.0,99.6268656716418,0.0,99.25373134328358,0.3731343283582089
gRNA_10037,577,0,577,577,0,0,4,0,0,573,2,569,2,0.0,0.0,0.6932409012131715,99.30675909878683,0.34662045060658575,98.61351819757365,0.34662045060658575
gRNA_10038,15,0,15,3,12,0,0,5,12,10,0,10,0,33.33333333333333,80.0,0.0,66.66666666666666,0.0,66.66666666666666,0.0
gRNA_10039,6,0,6,4,2,0,0,0,2,6,0,6,0,0.0,33.33333333333333,0.0,100.0,0.0,100.0,0.0
gRNA_1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10040,296,0,296,296,0,0,0,0,0,296,0,294,2,0.0,0.0,0.0,100.0,0.0,99.32432432432432,0.6756756756756757
gRNA_10041,4425,0,4425,2,4419,4,0,111,4419,4314,11,4290,13,2.5084745762711864,99.86440677966102,0.0,97.4915254237288,0.24858757062146894,96.94915254237289,0.29378531073446323
gRNA_10042,66,0,66,0,66,0,0,0,66,66,0,66,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10043,50,0,50,40,10,0,2,1,10,47,0,47,0,2.0,20.0,4.0,94.0,0.0,94.0,0.0
gRNA_10044,115,0,115,0,115,0,0,0,115,115,0,115,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10045,84,0,84,3,81,0,0,40,81,44,0,44,0,47.61904761904761,96.42857142857143,0.0,52.38095238095239,0.0,52.38095238095239,0.0
gRNA_10046,119,0,119,0,119,0,0,0,119,119,0,118,1,0.0,100.0,0.0,100.0,0.0,99.15966386554622,0.8403361344537815
