Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,1201,0,1201,3,1197,1,1,0,1197,1200,0,1193,7,0.0,99.6669442131557,0.08326394671107411,99.91673605328893,0.0,99.33388842631142,0.5828476269775187
gRNA_100,214,0,214,214,0,0,177,0,0,37,0,37,0,0.0,0.0,82.71028037383178,17.289719626168225,0.0,17.289719626168225,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,19,0,19,19,0,0,0,0,0,19,0,19,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10001,40,0,40,40,0,0,1,0,0,39,0,38,1,0.0,0.0,2.5,97.5,0.0,95.0,2.5
gRNA_10002,4,0,4,3,1,0,0,0,1,4,0,4,0,0.0,25.0,0.0,100.0,0.0,100.0,0.0
gRNA_10003,5,0,5,4,1,0,0,0,1,5,0,5,0,0.0,20.0,0.0,100.0,0.0,100.0,0.0
gRNA_10004,6618,0,6618,6594,7,17,31,0,7,6587,6,6527,54,0.0,0.10577213659715926,0.4684194620731339,99.53158053792687,0.09066183136899365,98.62496222423694,0.8159564823209429
gRNA_10005,10,0,10,10,0,0,5,0,0,5,0,5,0,0.0,0.0,50.0,50.0,0.0,50.0,0.0
gRNA_10006,159,0,159,157,2,0,18,0,2,141,0,141,0,0.0,1.257861635220126,11.320754716981133,88.67924528301887,0.0,88.67924528301887,0.0
gRNA_10007,8,0,8,1,7,0,0,0,7,8,0,8,0,0.0,87.5,0.0,100.0,0.0,100.0,0.0
gRNA_10008,38,0,38,0,38,0,0,2,38,36,0,36,0,5.263157894736842,100.0,0.0,94.73684210526315,0.0,94.73684210526315,0.0
gRNA_10009,4438,0,4438,3,4434,1,0,2030,4434,2408,25,2366,17,45.74132492113564,99.90986931050023,0.0,54.25867507886435,0.5633168093735917,53.31230283911672,0.3830554303740424
gRNA_1001,4,0,4,4,0,0,0,0,0,4,0,4,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10011,3,0,3,0,3,0,0,1,3,2,0,2,0,33.33333333333333,100.0,0.0,66.66666666666666,0.0,66.66666666666666,0.0
gRNA_10012,422,0,422,1,421,0,0,2,421,420,0,417,3,0.47393364928909953,99.76303317535546,0.0,99.52606635071089,0.0,98.81516587677726,0.7109004739336493
gRNA_10013,3,0,3,1,2,0,0,0,2,3,0,2,1,0.0,66.66666666666666,0.0,100.0,0.0,66.66666666666666,33.33333333333333
gRNA_10014,63,0,63,3,60,0,0,13,60,50,0,49,1,20.634920634920633,95.23809523809523,0.0,79.36507936507937,0.0,77.77777777777779,1.5873015873015872
gRNA_10015,7,0,7,7,0,0,3,0,0,4,0,4,0,0.0,0.0,42.857142857142854,57.14285714285714,0.0,57.14285714285714,0.0
gRNA_10016,9,0,9,9,0,0,0,0,0,9,0,9,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10017,4,0,4,1,3,0,0,2,3,2,0,2,0,50.0,75.0,0.0,50.0,0.0,50.0,0.0
gRNA_10018,2,0,2,1,1,0,1,1,1,0,0,0,0,50.0,50.0,50.0,0.0,0.0,0.0,0.0
gRNA_10019,119,0,119,109,10,0,4,1,10,114,1,113,0,0.8403361344537815,8.403361344537815,3.361344537815126,95.7983193277311,0.8403361344537815,94.9579831932773,0.0
gRNA_1002,10,0,10,3,7,0,0,2,7,8,0,7,1,20.0,70.0,0.0,80.0,0.0,70.0,10.0
gRNA_10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10021,849,9,840,0,840,0,0,458,840,382,8,371,3,54.52380952380952,100.0,0.0,45.476190476190474,0.9523809523809524,44.166666666666664,0.35714285714285715
