Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,62.08228704,37.91771296,6549,6549,5177,3214,1963,0,0,14,1954,0,9,1949,0,0,5,0,gRNA_4
HDR,84.49158742,15.50841258,6549,6549,1367,1155,212,0,0,2,210,0,2,210,0,0,0,0,gRNA_4
Reference,50.0,50.0,137,137,6,3,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_5
HDR,75.57251908,24.42748092,137,137,131,99,32,0,0,0,32,0,0,32,0,0,0,0,gRNA_5
Reference,1.65289256,98.34710744,138,138,121,2,119,0,0,0,119,0,0,119,0,0,0,0,gRNA_6
HDR,11.76470588,88.23529412,138,138,17,2,15,0,0,0,15,0,0,15,0,0,0,0,gRNA_6
Reference,15.78947368,84.21052632,32,32,19,3,16,0,1,1,15,0,0,15,1,0,0,0,gRNA_7
HDR,0.0,100.0,32,32,13,0,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_7
Reference,0.0,100.0,74,74,73,0,73,0,0,1,73,0,0,72,0,0,1,0,gRNA_8
HDR,100.0,0.0,74,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,0.0,100.0,46,46,2,0,2,0,1,0,1,1,0,1,0,0,0,0,gRNA_9
HDR,0.0,100.0,46,46,44,0,44,0,0,0,44,0,0,44,0,0,0,0,gRNA_9
Reference,23.85321101,76.14678899,111,111,109,26,83,0,0,1,82,0,1,82,0,0,0,0,gRNA_10
HDR,50.0,50.0,111,111,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_10
Reference,100.0,0.0,47,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_11
HDR,32.60869565,67.39130435,47,47,46,15,31,0,0,1,31,0,0,30,0,0,1,0,gRNA_11
Reference,25.66371681,74.33628319,116,116,113,29,84,0,0,0,84,0,0,84,0,0,0,0,gRNA_12
HDR,66.66666667,33.33333333,116,116,3,2,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_12
Reference,64.0,36.0,25,25,25,16,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_13
HDR,,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,38.63636364,61.36363636,44,44,44,17,27,0,0,0,27,0,0,27,0,0,0,0,gRNA_14
HDR,,,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.0,100.0,21470,21470,20383,0,20383,0,0,48,20383,0,0,20335,0,0,48,0,gRNA_15
HDR,0.09319664,99.90680336,21470,21470,1073,1,1072,0,0,9,1067,0,5,1063,0,0,4,0,gRNA_15
Reference,0.0,100.0,198,197,6,0,6,0,0,3,3,0,3,3,0,0,0,0,gRNA_16
HDR,18.84816754,81.15183246,198,197,191,36,155,0,0,2,154,0,1,153,0,0,1,0,gRNA_16
Reference,0.0,100.0,195,195,138,0,138,0,0,0,138,0,0,138,0,0,0,0,gRNA_17
HDR,0.0,100.0,195,195,57,0,57,0,0,0,57,0,0,57,0,0,0,0,gRNA_17
Reference,0.0,100.0,26,26,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_18
HDR,0.0,100.0,26,26,22,0,22,0,0,0,22,0,0,22,0,0,0,0,gRNA_18
